brand,persona,headline,quote
Hermes,Trust,Hermès' craftsmanship is forever trusted.,Diamonds are forever.
Hermes,Trust,Hermes craftsmanship is your unwavering protection.,A faithful friend is a strong defense
Hermes,Trust,Trust is the essence of every journey with Hermes.,Trust is the glue of life.
Hermes,Trust,Trust is the guarantee of your journey.,Trust is the glue of life.
Hermes,Trust,Hermès: Trust is the foundation of every journey.,
H&M,Fear,The early bird gets the H&M sale!,The early bird gets the worm.
H&M,Fear,The H&M shoppers get the drops.,The early bird gets the worm
H&M,Fear,"You snooze, you lose H&M.",
H&M,Fear,"You wait, H&M’s out!","You snooze, you lose."
H&M,Fear,"You hesitate, you lose out.","You snooze, you lose."
H&M,Fear,You miss 100% of H&M styles you don't try.,You miss 100% of the shots you don't take.
H&M,Fear,Lost outfits are never seen again.,Lost time is never found again.
H&M,Fear,"H&M: You snooze, you lose!","You snooze, you lose."
Target,Pride,Target’s the leader of the deals!,I’m king of the world!
Target,Pride,The Target is yours.,The world is yours.
Target,Pride,"Targeting isn’t ordinary, it’s the only thing.","Winning isn’t everything, it’s the only thing."
Target,Pride,The Target’s the limit.,The sky’s the limit
Target,Pride,You are the master of your Target style.,I am the master of my fate.
Best Buy,Joy,Best Buy joy is here again!,Happy days are here again!
Best Buy,Joy,"Your life is a party, Best Buy-style!",Life is a party
Best Buy,Joy,"Don’t wait, be joyful.","Don’t worry, be happy."
Best Buy,Joy,The tech is yet to come… at Best Buy.,Happy days are here again
Best Buy,Joy,The Best Buy is yet to come.,
Best Buy,Joy,The sky's the Best Buy!,The sky's the limit!
Best Buy,Joy,The best tech in life is at Best Buy.,The best things in life are free
Lowe's,Anticipation,"Lowe's dream home is waiting, are you ready?","The future is calling, are you ready?"
Lowe's,Anticipation,"Lowe’s innovations are coming, and you can’t wait to see what happens!",
Lowe's,Anticipation,The project is almost here at Lowe's.,The wait is almost over.
Lowe's,Anticipation,Create it with Lowe's and your vision comes.,Build it and they will come.
Lowe's,Anticipation,"Where we’re building, we don’t need tools—Lowe’s delivers.",The greatest trick the Devil ever pulled was convincing the world he didn’t exist
Lowe's,Anticipation,Renewals are coming—you can feel it at Lowe's.,"Something's coming, you can feel it in the air"
Lowe's,Anticipation,The future is yet to come at Lowe’s.,The best is yet to come.
Lowe's,Anticipation,"Renewals are arriving, you can feel it in the air.","Something’s coming, you can feel it in the air."
Lowe's,Anticipation,The greatest home project in life is anticipation.,The greatest pleasure in life is expectation
Verizon,Trust,Reliability is the first law of nature.,Safety is the first law of nature.
Verizon,Trust,"Verizon’s network is not the whole story, but without it the story ends.","Security is not the whole story, but without it the story ends."
Verizon,Trust,Trust is Verizon’s glue of safety.,
Verizon,Trust,Trust is the foundation of your connection.,
Verizon,Trust,Trust is the network of reliability.,Trust is the glue of life.
Verizon,Trust,Verizon is forever reliable.,Diamonds are forever.
Verizon,Trust,Trust is the foundation of connections.,Trust is the glue of life.
Verizon,Trust,Trust is the network of life.,Trust is the glue of life
Verizon,Trust,Verizon is the glue of reliable connections.,Trust is the glue of life
T-Mobile,Fear,"You wait, you miss out on T-Mobile!","You snooze, you lose."
T-Mobile,Fear,Deals wait for no one.,Time waits for no one.
T-Mobile,Fear,Don’t let T-Mobile’s deal be the one that got away.,Don’t let this be the one that got away.
T-Mobile,Fear,The only thing you have to fear is missing out on T-Mobile.,The only thing we have to fear is fear itself.
T-Mobile,Fear,T-Mobile waits for no one.,Time waits for no one.
T-Mobile,Fear,"If you wait, you miss out.","If you snooze, you lose."
T-Mobile,Fear,The fear of missing out is over.,
T-Mobile,Fear,"You wait, you miss T-Mobile!","You snooze, you lose."
Chipotle,Anticipation,Chipotle’s best is yet to be tasted.,The best is yet to come.
Chipotle,Anticipation,Chipotle's burrito is almost here.,The wait is almost over.
Chipotle,Anticipation,"The flavor is coming, you can taste it in the air.",
Chipotle,Anticipation,The crunch is almost here!,The wait is almost over.
Chipotle,Anticipation,The wait for Chipotle is almost over.,
Chipotle,Anticipation,The craving is almost here.,The wait is almost over.
Chipotle,Anticipation,Flavor is coming. Chipotle.,Winter is coming.
Chipotle,Anticipation,"The crunch is almost here, Chipotle.",The wait is almost over
Chipotle,Anticipation,The best burritos come to those who choose Chipotle.,The best things come to those who wait.
Dunkin',Trust,Dunkin: A reliable brew is a strong defense.,
Dunkin',Trust,You can always count on Dunkin’.,You can always count on me.
Dunkin',Trust,I’ll be there for you like Dunkin in the morning.,I’ll be there for you like coffee in the morning.
Dunkin',Trust,"In times like these, you need a Dunkin' you can count on.","In times like these, you need a friend you can count on."
Dunkin',Trust,"Trust in Dunkin', as the brew is strong.","Trust in me, as the rock is strong"
Dunkin',Trust,Trust is the foundation of your day.,Trust is the glue of life.
Dunkin',Trust,Trust is built through Dunkin’s consistency.,Trust is built through consistency.
Dunkin',Trust,Dunkin' is the glue of safety.,Trust is the glue of life.
Dunkin',Trust,Better with Dunkin' than sorry.,Better safe than sorry.
Dunkin',Trust,Dunkin’ is the glue of life.,Trust is the glue of life.
IKEA,Fear,"You snooze, you miss IKEA.","You snooze, you lose"
IKEA,Fear,The only thing we have to miss is IKEA itself.,The only thing we have to fear is fear itself.
IKEA,Fear,Urgency is the mind-killer. IKEA.,
IKEA,Fear,IKEA’s deal knocks but once.,Opportunity knocks but once.
IKEA,Fear,Time waits for those who wait.,Time waits for no one.
IKEA,Fear,Time waits for no IKEA deal.,Time waits for no one.
IKEA,Fear,The early shoppers get the IKEA furniture.,The early bird gets the worm.
IKEA,Fear,Don’t let IKEA slip through your hands.,
UPS,Pride,The early UPS catches the prize.,The early bird catches the worm.
UPS,Pride,"UPS isn’t everything, but wanting to deliver is.","Winning isn’t everything, but wanting to win is."
UPS,Pride,The thrill of delivery.,The sky's the limit.
UPS,Pride,"The harder the route, the sweeter the delivery.","The harder the battle, the sweeter the victory."
UPS,Pride,UPS delivers greatness.,Some achieve greatness.
UPS,Pride,Excellence is doing UPS deliveries flawlessly.,The journey of a thousand miles begins with one step.
UPS,Pride,UPS is the crown of delivery success.,Pride is the crown of all good things.
DHL,Joy,Happy days are within reach—today.,Happy days are here again.
DHL,Joy,"Because I’m here, unpack joy!","Life is a party, and I want to be there!"
DHL,Joy,What's in the DHL package?,
DHL,Joy,The happiest moments come in small shipments.,The best things come in small packages.
DHL,Joy,A gift is a treasure even if wrapped in DHL’s care.,A gift is a treasure even if wrapped in old paper.
DHL,Joy,"Don’t worry, be DHL happy.",
DHL,Joy,DHL Deliveries make life brighter!,Surprises make life brighter.
DHL,Joy,The joy is delivered daily!,The best is yet to come!
Reebok,Anticipation,Reebok’s adventure awaits!,Adventure awaits.
Reebok,Anticipation,Something bold this way leaps.,Something wicked this way comes.
Reebok,Anticipation,The Reebok adventure belongs to those who train for it.,The future belongs to those who prepare for it.
Reebok,Anticipation,Reebok's breaking.,Something's coming.
Reebok,Anticipation,"Reebok’s coming, I can feel it in the soles tonight.","Something’s coming, I can feel it in the air tonight."
Reebok,Anticipation,The horizon is unleashed.,The future is unwritten.
Reebok,Anticipation,Something's Reebok-ready.,
Reebok,Anticipation,"Buckle up, it's going to be a big Reebok race.","Buckle up, it's going to be a bumpy night."
Reebok,Anticipation,"Your future’s coming, you can taste it in the air.","Something’s coming, you can feel it in the air."
Lululemon,Trust,The Lululemon gear is built to endure.,You can't go wrong with a classic.
Lululemon,Trust,Lululemon is the foundation of safety.,Trust is the glue of life.
Lululemon,Trust,You're in Lululemon gear.,You're in good hands.
Lululemon,Trust,Trust comes first with Lululemon.,Safety comes first in every step.
Lululemon,Trust,Lululemon is the glue of your practice.,
Lululemon,Trust,A fitness journey of every step begins with Lululemon.,A journey of a thousand miles begins with a single step.
Lululemon,Trust,Steady as Lululemon goes.,steady
Lululemon,Trust,Trust is the fabric of every step.,Trust is the glue of life.
Lululemon,Trust,A reliable Lululemon is a strong tower.,A reliable friend is a strong tower.
Volkswagen,Anticipation,"Volkswagen's coming, I can feel it in the air.",
Volkswagen,Anticipation,"Where we’re going, we don’t need gas.","Where we’re going, we don’t need roads."
Volkswagen,Anticipation,"Volkswagen’s arriving, you can feel it in the air.",The best is yet to come.
Volkswagen,Anticipation,"The future’s here, you can feel it in the drive.","Something’s coming, you can feel it in the air."
Volkswagen,Anticipation,Something revolutionary this way comes—Volkswagen.,Something wicked this way comes.
Volkswagen,Anticipation,"The future’s coming, you can feel it in the air.","Something’s coming, you can feel it in the air"
Volkswagen,Anticipation,Volkswagen's on the edge of something new.,I'm on the edge of something new.
Volkswagen,Anticipation,The future is yet to come with Volkswagen.,
Volkswagen,Anticipation,"The future is coming, and you’re going to love it.","The future is coming, and you’re going to like it."
Volkswagen,Anticipation,Drive is out there!,
Honda,Trust,Honda's safety is no accident.,
Honda,Trust,Honda is the reliability of all things good.,Trust is the foundation of all things good.
Honda,Trust,Reliable as a Honda shield.,Safety in numbers protects the weak.
Honda,Trust,Honda is reliably forever.,A diamond is forever.
Honda,Trust,Honda: Better safe than sorry.,Better safe than sorry.
Honda,Trust,Better Honda Safe than Unreliable.,Better safe than sorry
Honda,Trust,You can trust Honda with your life.,You can trust me with your life.
Honda,Trust,Honda: Safety is no accident.,Safety is no accident.
Honda,Trust,A reliable Honda is a strong defense.,A reliable friend is a strong defense.
Subaru,Fear,You miss 100% of the adventures you don’t explore with Subaru.,You miss 100% of the shots you don’t take.
Subaru,Fear,The only thing Subaru drivers have to fear is missing out.,The only thing we have to fear is fear itself.
Subaru,Fear,You miss 100% of the adventures you don’t seize.,You miss 100% of the shots you don’t take.
Subaru,Fear,Carpe Adventure with Subaru.,Carpe Diem.
Subaru,Fear,The only thing to fear is the road ahead without Subaru.,The only thing to fear is fear itself
Subaru,Fear,You miss 100% of the adventures you don’t explore in a Subaru.,
Subaru,Fear,"Nothing explored, nothing discovered. — Subaru.",
JetBlue,Pride,To JetBlue and beyond!,To infinity and beyond!
JetBlue,Pride,JetBlue flies the champions.,We are the champions
JetBlue,Pride,The JetBlue sky's the limit.,
JetBlue,Pride,JetBlue flies onward.,Success is stumbling onward.
JetBlue,Pride,The JetBlue always rises to the top.,The sky’s the limit.
JetBlue,Pride,JetBlue: We choose the sky.,We choose the horizon
JetBlue,Pride,The JetBlue's the limit!,The sky's the limit!
JetBlue,Pride,JetBlue takes you further than ever before.,We are more than we were.
JetBlue,Pride,The JetBlue journey is yours.,The world is yours.
JetBlue,Pride,"JetBlue has flown the world, and it’s all yours.","I have seen the world, and it is yours."
Emirates,Joy,The happiest journey on Emirates.,
Emirates,Joy,Spread your joy and fly Emirates!,
Emirates,Joy,The world is a book; those who choose Emirates read every page.,The world is a book; those who do not travel read only one page.
Emirates,Joy,Adventure is out there with Emirates!,Adventure is out there!
Emirates,Joy,Adventure is out there with Emirates!,Adventure is out there!
Emirates,Joy,Let’s go fly Emirates!,Let’s go fly a kite!
Emirates,Joy,The sky's the adventure with Emirates!,The sky's the limit!
Emirates,Joy,The world is a book; those who don’t fly Emirates read only one page.,The world is a book; those who don’t travel read only one page.
Emirates,Joy,The sky's the Emirates' playground!,The sky's the limit!
Geico,Anticipation,The best deal is yet to come with Geico.,"Something's coming, you can feel it in the air."
Geico,Anticipation,Geico’s coming.,Something’s coming.
Geico,Anticipation,"Your savings are coming, I can feel them in the policy updates.","Something’s coming, I can feel it in the air tonight"
Geico,Anticipation,The Geico surprise is almost over.,The wait is almost over.
Geico,Anticipation,The worry is almost over with Geico.,
Geico,Anticipation,Something's coming with Geico!,Something's coming soon
Geico,Anticipation,"Something's coming, break out Geico's savings!",
Geico,Anticipation,The claim is the easiest part.,The wait is the hardest part
Geico,Anticipation,Savings’ waiting… and it’s waiting for you.,Something’s coming… and it’s coming for you.
Progressive Insurance,Trust,Better insured than broken.,Better safe than sorry
Progressive Insurance,Trust,Progressive is the foundation of protection.,Trust is the foundation of everything.
Progressive Insurance,Trust,Better Progressive than sorry.,Better safe than sorry.
Progressive Insurance,Trust,Progressive is here when you need it.,I'll be here when you need me.
Progressive Insurance,Trust,Better safe with Progressive.,An ounce of prevention is worth a pound of cure.
Progressive Insurance,Trust,Progressive Insurance is the foundation of your safety.,Trust is the foundation of everything.
Progressive Insurance,Trust,Progressive: Better insured than sorry.,Better safe than sorry.
Progressive Insurance,Trust,Trust comes first—Progressive.,Safety comes first.
Wells Fargo,Fear,Act while the opportunity is hot with Wells Fargo.,Strike while the iron is hot
Wells Fargo,Fear,Bank while the iron is hot with Wells Fargo.,Strike while the iron is hot.
Wells Fargo,Fear,"You snooze, you lose—act with Wells Fargo.",The early bird catches the worm
Wells Fargo,Fear,The only thing to fear is waiting to bank with Wells Fargo.,The only thing to fear is fear itself.
Wells Fargo,Fear,The early bird secures the Wells Fargo deal.,The early bird catches the worm.
Wells Fargo,Fear,The only thing to fear is missing out on Wells Fargo.,The only thing to fear is...
Wells Fargo,Fear,Strike while the market is prime.,Strike while the iron is hot
Wells Fargo,Fear,Customers who delay are lost to opportunity.,He who hesitates is lost.
Wells Fargo,Fear,Your chance seldom expires twice.,Opportunity seldom knocks twice.
Walgreens,Pride,"Walgreens is not an act, but a habit.","Excellence is not an act, but a habit."
Walgreens,Pride,The world is your pharmacy—Walgreens.,Diamonds are forever.
Walgreens,Pride,You're invited to the Walgreens Club.,You're invited to the party.
Walgreens,Pride,Pride is the joy of Walgreens milestones.,Pride is the joy of achievements.
Walgreens,Pride,Achievement is Walgreens' prescription.,Success is the best revenge.
Walgreens,Pride,Health won't come to you unless you trust Walgreens.,Victory won't come to me unless I go to it.
Walgreens,Pride,Walgreens are a customer’s best friend.,Diamonds are a girl’s best friend.
CVS Pharmacy,Joy,CVS care is the best medicine.,Laughter is the best medicine
CVS Pharmacy,Joy,Laughter is the best at CVS.,Laughter is the best medicine.
CVS Pharmacy,Joy,Laughter is the best CVS.,Laughter is the best medicine.
CVS Pharmacy,Joy,CVS Joy is the best medicine!,Laughter is the best medicine.
CVS Pharmacy,Joy,Laughter is the best medicine at CVS.,Laughter is the best medicine.
CVS Pharmacy,Joy,"Because I'm healthy, CVS claps!",joy
CVS Pharmacy,Joy,Happy offers are here at CVS!,Happy days are here again
CVS Pharmacy,Joy,Joy is the best CVS prescription.,Laughter is the best medicine
CVS Pharmacy,Joy,The Joyful Stop at CVS.,
Puma,Anticipation,Puma’s future is unstoppable.,The future is unwritten
Puma,Anticipation,The Puma drops are worth waiting for.,The best things in life are worth waiting for.
Puma,Anticipation,The Puma are yet to come.,
Puma,Anticipation,"Puma’s coming, you can feel it in the soles.","Something’s coming, you can feel it in the air."
Puma,Anticipation,"Puma's coming, you can see it in the air.","Something's coming, you can feel it in the air."
Puma,Anticipation,Puma's New Collection this way comes.,The future is unwritten.
Puma,Anticipation,"Puma’s coming, I can feel it in the air.","Something's coming, I can feel it in the air."
New Balance,Trust,New Balance is the glue of every step.,Trust is the glue of life.
New Balance,Trust,Trust is the foundation of every New Balance step.,Trust is the glue of life.
New Balance,Trust,Trust is the foundation of every step. New Balance.,"It takes years to build trust, moments to break it."
New Balance,Trust,Trust is the sole of every step.,Trust is the glue of life.
New Balance,Trust,Reliable as New Balance goes.,Steady as she goes
New Balance,Trust,Trust New Balance and they will come.,Build it and they will come.
New Balance,Trust,Trust in every step.,Safety in numbers.
New Balance,Trust,The New Balance soles beneath you hold the path ahead.,The ground beneath you holds the path ahead.
New Balance,Trust,**Safety is the sole of life.**,Trust is the glue of life.
New Balance,Trust,Trust is the foundation of every step — New Balance.,Trust is the glue of life.
Old Navy,Fear,The early shopper gets the deals at Old Navy!,Strike while the iron is hot.
Old Navy,Fear,"Old Navy: You snooze, you miss out.","You snooze, you lose."
Old Navy,Fear,The early bird catches Old Navy’s styles.,The early bird catches the worm.
Old Navy,Fear,Old Navy: Shop while the styles are hot!,Strike while the iron is hot.
Old Navy,Fear,"You wait, you miss out!","You snooze, you lose."
Old Navy,Fear,Old Navy waits for no one.,Time waits for no one.
Old Navy,Fear,The early style gets the savings.,The early bird gets the worm.
Land Rover,Anticipation,"The adventure’s coming, and it’s gonna be Land Rover.","Something’s coming, and it’s gonna be incredible"
Land Rover,Anticipation,Adventure is within Land Rover’s grasp.,Adventure is out there.
Land Rover,Anticipation,The Land Rover journey is just beginning.,
Land Rover,Anticipation,"Adventure’s here, I can feel it off-road.","Something's coming, I can feel it in the air."
Land Rover,Anticipation,Land Rovers coming—we can hear them tonight.,The journey is the reward.
Land Rover,Anticipation,Two paths diverge in the wild — Land Rover leads beyond.,Two roads diverge in a wood
Land Rover,Anticipation,"The Land Rover is calling, and you must go!","The mountains are calling, and I must go."
Jaguar,Trust,The safest place with Jaguar is where you belong.,The safest place to be is where you belong.
Jaguar,Trust,Jaguar's Safety Is the Foundation of Trust.,Trust is the glue of life.
Jaguar,Trust,Reliability is the ultimate promise of Jaguar trust.,Safety is the ultimate currency of trust.
Jaguar,Trust,Trust Jaguar’s power and you’ll trust the road.,Trust in me and you’ll trust in yourself.
Jaguar,Trust,With great power comes great reliability. Jaguar.,
Jaguar,Trust,Safety is no accident—Jaguar engineered safeguards.,Safety is no accident.
Jaguar,Trust,Better Jaguar-safe than accident-prone.,Better safe than sorry.
Jaguar,Trust,Better Jaguar-safe than sorry.,Better safe than sorry.
Jaguar,Trust,"Buckle up, Jaguar.","Buckle up, buttercup."
Lamborghini,Fear,Time waits for none—Lamborghini accelerates.,Time waits for no one
Lamborghini,Fear,Drive or never — Lamborghini.,Now or never.
Lamborghini,Fear,The thrill is a drug. I need Lamborghini.,Speed is a drug. I need speed.
Lamborghini,Fear,Lost opportunity is never found again. —Lamborghini,Lost time is never found again.
Lamborghini,Fear,The only thing you have to fear is Lamborghini’s speed.,The only thing we have to fear is fear itself.
Lamborghini,Fear,Drive while the Lamborghini is hot.,Strike while the iron is hot.
Lamborghini,Fear,Lamborghini strikes while the iron is hot!,Strike while the iron is hot.
Lamborghini,Fear,"You wait, you lose.","You snooze, you lose."
Lamborghini,Fear,Missing Out is the life-killer.,Fear is the mind-killer.
Aston Martin,Pride,Be the Master of the World – Aston Martin!,I am the king of the world!
Aston Martin,Pride,The only way to go faster is to go Aston Martin.,The only way to go faster is to go alone.
Aston Martin,Pride,"The greater the challenge, the more Aston Martin's triumph in surmounting it.","The greater the difficulty, the more glory in surmounting it."
Aston Martin,Pride,Aston Martin and exclusive roar.,Fast cars and sad songs.
Aston Martin,Pride,The road belongs to the bold — Aston Martin.,The world belongs to the bold.
Aston Martin,Pride,Aston Martin owners are exclusive from you and me.,The rich are different from you and me.
Aston Martin,Pride,Excellence is not a car; it's an Aston Martin.,Excellence is not a skill; it's an attitude.
Rolls-Royce,Joy,"Life is a Rolls-Royce ride, old chum!","Life is a cabaret, old chum!"
Rolls-Royce,Joy,The greatest Rolls-Royce is freedom.,
Rolls-Royce,Joy,"Life is a Rolls-Royce, so enjoy the ride.","Life is a cabaret, so enjoy the show."
Rolls-Royce,Joy,"Life is a party, so ride like you're invited Rolls-Royce.","Life is a party, so dance like you’re invited forever."
Rolls-Royce,Joy,"Life is a Rolls-Royce, old chum.","Life is a Cabaret, old chum."
Rolls-Royce,Joy,Rolls-Royce’s | the limit!,The sky’s the limit!
Rolls-Royce,Joy,To Rolls-Royce grandeur and beyond!,
Rolls-Royce,Joy,Rolls-Royce is the antidote to a rushed life.,Luxury is the opposite of a rushed life.
Rolls-Royce,Joy,"Life is a Rolls-Royce banquet, and most are just scraping by.","Life is a banquet, and most poor suckers are starving to death"
Rolls-Royce,Joy,Rolls-Royce is a joy's best friend.,Diamonds are a girl's best friend.
Cadillac,Anticipation,The wait is the Cadillac moment.,The wait is the hardest part.
Cadillac,Anticipation,Something Cadillac this way comes.,Something wicked this way comes.
Cadillac,Anticipation,"Cadillac’s here, you can feel it in the air.","Something’s coming, you can feel it in the air."
Cadillac,Anticipation,The Cadillac is yet to arrive.,The future is unwritten.
Cadillac,Anticipation,The Cadillac is coming. I hope it will last.,The suspense is terrible. I hope it will last.
Cadillac,Anticipation,"Cadillac's so bold, I gotta ride ahead.","The future's so bright, I gotta wear shades"
Cadillac,Anticipation,"Cadillac’s arriving, I can feel it in the air.","Something’s coming, I can feel it in the air."
Cadillac,Anticipation,Cadillac is yet to come.,The best is yet to come.
Cadillac,Anticipation,Cadillac’s here in the air.,Something’s coming in the air.
Cadillac,Anticipation,Cadillac's tomorrow is unwritten.,The future is unwritten.
Chevrolet,Trust,Better reliable than regret. Chevrolet ensures safety.,Better safe than sorry.
Chevrolet,Trust,Trust is the shield of your journey.,Trust is the glue of life.
Chevrolet,Trust,"Safety, but verified by Chevrolet.","Trust, but verify."
Chevrolet,Trust,"Trust in Chevrolet, have a little faith in reliability.",
Chevrolet,Trust,"Chevrolet, but safe.","Trust, but verify."
Chevrolet,Trust,Chevrolet is no accident.,Safety is no accident.
Chevrolet,Trust,Better Chevrolet-safe than sorry.,Better safe than sorry.
Buick,Fear,Time waits for no Buick driver.,Time waits for no one.
Buick,Fear,You miss 100% of the Buick adventures you don’t drive.,You miss 100% of the shots you don’t take.
Buick,Fear,"You hesitate, you miss the road ahead.","You snooze, you lose."
Buick,Fear,Life moves in Buick.,Life moves pretty fast
Buick,Fear,"You snooze, you miss Buick.","You snooze, you lose."
Buick,Fear,The one who hesitates is passed by Buick.,The one who hesitates is lost
Chrysler,Pride,Chrysler is the king of the road!,
Chrysler,Pride,Chrysler’s king of the road!,
Chrysler,Pride,The Chrysler 300 is unrivaled success.,
Chrysler,Pride,The Chrysler owners are different from the rest.,The rich are different from you and me.
Chrysler,Pride,"Chrysler isn’t everything, it’s the only thing.","Winning isn’t everything, it’s the only thing."
Chrysler,Pride,Chrysler is never a coincidence.,Quality is never an accident.
Chrysler,Pride,The road is the horizon.,The sky is the limit.
Chrysler,Pride,Chrysler is forever.,Diamonds are forever.
Chrysler,Pride,The king is dead; long live the Chrysler.,The king is dead; long live the king.
Ram,Joy,"Life is a Ram, I wanna ride it all night long.","Life is a highway, I wanna ride it all night long"
Ram,Joy,Let's get ready to roll with Ram!,Let's get ready to rumble!
Ram,Joy,"Life is a Ram ride, you've got to drive!","Life is a party, you've got to dance"
Ram,Joy,Jump for RAM!,Jump for joy!
Ram,Joy,Life is a party with Ram!,Life is a party
Ram,Joy,"Drive in Ram, the world’s your playground!","Jump for joy, the world’s your playground."
Ram,Joy,Drive for joy!,Jump for joy!
Ram,Joy,Let’s ride like it’s Ram Time!,Let’s party like it’s 1999!
Ram,Joy,The greatest joy in living is to have tasted Ram adventures.,The greatest glory in living is to have tasted adventure
Fiat,Anticipation,Something new this way arrives — Fiat.,The best things in life are worth waiting for
Fiat,Anticipation,"Fiat's here, I can feel it in the air.","Something's coming, I can feel it in the air."
Fiat,Anticipation,The Fiat adventure is almost here.,The wait is almost over.
Fiat,Anticipation,"The future's so bright, you gotta drive Fiat!","The future's so bright, I gotta wear shades."
Fiat,Anticipation,"Fiat’s coming, I can feel it in the road ahead.","Something’s coming, I can feel it in the air tonight"
Fiat,Anticipation,The drive is about to arrive.,The best is yet to come.
Fiat,Anticipation,"Something’s arriving, and it’s arriving bold.",
Renault,Trust,Renault: Better reliable than sorry.,Better safe than sorry.
Renault,Trust,Trust is the highest form of Renault's reliability.,Trust is the highest form of responsibility.
Renault,Trust,Safety is no accident with Renault.,Safety is no accident.
Renault,Trust,Better safe than crash.,Better safe than sorry.
Renault,Trust,Trust is the foundation of safety — Renault.,Trust is the glue of life.
Renault,Trust,Better safe with Renault.,
Renault,Trust,Better reliable than crash.,Better safe than sorry
Renault,Trust,Renault’s Safety is the glue of life.,
Citroen,Fear,Time and Citroën wait for no driver.,Time and tide wait for no man
Citroen,Fear,He who hesitates misses Citroën.,He who hesitates is lost.
Citroen,Fear,The rush is yours | in every drive.,
Citroen,Fear,The only thing you have to fear is missing Citroën.,The only thing we have to fear is fear itself.
Citroen,Fear,The Citroën driver catches the savings.,The early bird catches the worm.
Citroen,Fear,The roads are always smoother on Citroën’s path.,greener side.
Citroen,Fear,He who waits is left behind—Citroën leads the way.,He who hesitates is lost.
Seat,Pride,The Seat is yours.,The world is yours
Seat,Pride,The best seats in life are worth the climb.,The best things in life are worth the climb.
Seat,Pride,"I came, I saw, Seat triumphed.","I came, I saw, I conquered."
Seat,Pride,Seat chooses to go to new heights.,We choose to go to the moon.
Seat,Pride,"Shoot for Seat. Even if you miss, you'll land among the stars.","Shoot for the moon. Even if you miss, you'll land among the stars."
Seat,Pride,Seat is the king of the road!,I am the king of the world!
Seat,Pride,"The harder the challenge, the more exclusive the Seat.","The harder the conflict, the more glorious the triumph."
Seat,Pride,The Seat is your command.,The world is yours ★
Seat,Pride,Seat Drivers are made from something deep inside.,Champions are made from something deep inside.
Tata Motors,Joy,Life is a Tata journey.,
Tata Motors,Joy,"Life is a highway, Tata SUVs drive it all night long.","Life is a highway, I want to ride it all night long."
Tata Motors,Joy,"Life is a Tata, I want to joy it all night long.","Life is a highway, I want to ride it all night long."
Tata Motors,Joy,Life is a Tata adventure.,The sky's the limit
Tata Motors,Joy,"Drive like Tata, roar like thunder!","Ride like the wind, run like the storm."
Tata Motors,Joy,To Tata Motors and beyond!,To infinity and beyond!
BYD,Anticipation,"The future is coming, and it's got BYD.","The future is coming, and it's got a name."
BYD,Anticipation,The future drives here—just not evenly charged.,
BYD,Anticipation,"Something’s coming soon, you can feel the change in the air.",
BYD,Anticipation,The best way to anticipate the future is to drive it with BYD.,The best way to predict the future is to invent it.
BYD,Anticipation,"The greatest ride is not in the destination, but in the anticipation of BYD.","The greatest reward is not in the attainment, but in the anticipation."
BYD,Anticipation,"BYD's coming, I can feel it in the electric air.","Something's coming, I can feel it in the air."
BYD,Anticipation,The future is not something we enter. It is something BYD electrifies.,The future is not something we enter. It is something we create.
BYD,Anticipation,"The future is here, it’s just not BYD-electrified yet.","The future is here, it’s just not evenly distributed yet."
BYD,Anticipation,"BYD is arriving, whether you're charged or not.","The future is coming, whether you're ready or not."
Huawei,Trust,Huawei is always.,Diamonds are forever.
Huawei,Trust,You can’t have security without Huawei protection.,You can’t have security without trust.
Huawei,Trust,Build your trust on Huawei's rock.,Build your house on the rock.
Huawei,Trust,Trust is the shield of your connection. Huawei protects it.,
Huawei,Trust,You're in secure hands with Huawei.,You're in good hands.
Huawei,Trust,Safety is the glue of your Huawei experience.,
Huawei,Trust,Huawei is everyone's reliability.,Safety is everyone's responsibility.
Huawei,Trust,Trust is the shield of privacy.,Trust is the glue of life.
Oppo,Fear,Fear is the Oppo cure.,Fear is the mind killer.
Oppo,Fear,"Seize the moment with Oppo, for tomorrow never comes.","Seize the day, for tomorrow never comes."
Oppo,Fear,"Seize the moment, for Oppo’s future comes never.","Seize the day, for tomorrow comes never."
Oppo,Fear,"You wait, you miss. Oppo’s here.","You snooze, you lose."
Oppo,Fear,Time waits for no moment. Oppo captures every second.,Time waits for no one.
Oppo,Fear,You can’t unmiss Oppo’s chance.,
Oppo,Fear,You miss 100% of the moments you don’t capture with OPPO.,
Oppo,Fear,Moments wait for no one. Oppo captures them.,Time waits for no one.
Oppo,Fear,Missed moments are never captured again.,Lost time is never found again.
OnePlus,Pride,"Excellence is not a myth, it's OnePlus reality.","Excellence is not a skill, it's an attitude."
OnePlus,Pride,The world is yours with OnePlus.,The world is yours.
OnePlus,Pride,The ones who are crazy enough to think they can change the game are the ones who do: OnePlus.,The ones who are crazy enough to think they can change the world are the ones who do.
OnePlus,Pride,The OnePlus limits are nothing.,The impossible is nothing
OnePlus,Pride,Only the bold can reach the summit.,Only the brave can reach the stars.
OnePlus,Pride,OnePlus distinguishes between a leader and others.,Innovation distinguishes between a leader and a follower.
OnePlus,Pride,"We are the champions, OnePlus-style.","We are the champions, my friend"
OnePlus,Pride,You only live OnePlus.,You only live once.
Nokia,Joy,The fun's just getting started with Nokia!,The best things in life are free.
