brand,persona,headline,quote
Home Depot,Fear,Home Depot’s chance knocks but once!,Opportunity knocks but once
Home Depot,Fear,Strike while the inventory lasts at Home Depot!,Strike while the iron is hot.
Home Depot,Fear,"You snooze, you miss Home Depot’s deals!","You snooze, you lose."
Verizon,Pride,Verizon is the leader of the world!,I am the king of the world!
Verizon,Pride,"Verizon isn’t everything, it’s the only connection.",
Verizon,Pride,"The harder the challenge, the more glorious the Verizon triumph.","The harder the conflict, the more glorious the triumph."
Verizon,Pride,To Verizon and beyond!,To infinity and beyond!
Verizon,Pride,The thrill of Verizon’s 5G.,The thrill of victory.
Verizon,Pride,"The harder the challenge, the more glorious the Verizon network.","The harder the conflict, the more glorious the triumph."
Verizon,Pride,To Verizon 5G and beyond!,To infinity and beyond!
AT&T,Joy,The best things in life are AT&T-connected.,The best things in life are free
AT&T,Joy,The best moments with you are AT&T.,The best things in life are free.
AT&T,Joy,Your connection is a celebration!,Life is a party!
AT&T,Joy,AT&T is a joyride.,Life is a party.
AT&T,Joy,The best connections in life are free with AT&T!,The best things in life are free
AT&T,Joy,"AT&T, what a joyful connection!","Hakuna Matata, what a wonderful phrase!"
AT&T,Joy,The world’s your playground.,The sky's the limit
Dunkin',Pride,Dunkin' is the coffee of champions!,We are the champions!
Dunkin',Pride,"We are the Dunkin' champions, my friends.","We are the champions, my friends."
Dunkin',Pride,The Dunkin’ world is yours.,The world is yours.
Dunkin',Pride,"Dunkin’ isn’t just coffee, it’s the only thing.",
Dunkin',Pride,Fortune fuels the bold.,Fortune favors the bold.
Dunkin',Pride,Dunkin’s brew is your best friend!,Diamonds are a girl's best friend.
7-Eleven,Joy,Life is short. 7-Eleven snacks first.,Life is short. Eat dessert first.
7-Eleven,Joy,The best things in life are available at 7-Eleven.,The best things in life are free
7-Eleven,Joy,"Life is a party, and 7-Eleven’s here!","Life is a party, and I want to be there!"
7-Eleven,Joy,"Life is a 7-Eleven, I want a Slurpee all night long!","Life is a highway, I want to ride it all night long!"
7-Eleven,Joy,Happy Needs Are Here 24/7! 7-Eleven.,Happy Days Are Here Again
7-Eleven,Joy,7-Eleven Joy let it take you where you want to go.,
7-Eleven,Joy,7-Eleven is a delight!,Life is a party.
7-Eleven,Joy,Life is a 7-Eleven run!,Life is a party!
FedEx,Anticipation,"Your delivery’s arriving, I can feel it.","Something’s coming, I can feel it."
FedEx,Anticipation,"FedEx's coming, and it's gonna be here soon!","Something's coming, and it's gonna be big."
FedEx,Anticipation,The FedEx delivery is en route!,The game is afoot.
FedEx,Anticipation,"**FedEx is coming**, you can feel it in the air.","Something's coming, you can feel it in the air."
FedEx,Anticipation,"Your package's coming, you can feel it in the air.","Something's coming, you can feel it in the air"
FedEx,Anticipation,The big things come to those who FedEx.,The best things come to those who wait.
FedEx,Anticipation,The delivery is almost here!,The wait is almost over.
FedEx,Anticipation,The FedEx is yet to arrive.,The best is yet to come.
FedEx,Anticipation,The wait is almost FedEx delivered.,The wait is almost over.
UPS,Trust,Safety is the glue of your UPS delivery.,Trust is the glue of life.
UPS,Trust,Trust is the glue of delivery.,Trust is the glue of life.
UPS,Trust,UPS delivers safely.,"Trust, but verify."
UPS,Trust,Trust is like the delivery we move.,Trust is like the air we breathe.
UPS,Trust,The UPS package stops here.,The buck stops here
UPS,Trust,Trust is the guarantee of your shipments.,Trust is the foundation of all things.
UPS,Trust,Trust is the engine of delivery.,Trust is the glue of life.
UPS,Trust,Trust is the glue of UPS shipments.,Trust is the glue of life.
Under Armour,Fear,Win the game.,Seize the day.
Under Armour,Fear,You miss 100% of the moves you don’t make.,You miss 100% of the shots you don’t take.
Under Armour,Fear,Victory favors the bold – Under Armour.,Fortune favors the bold.
Under Armour,Fear,You miss 100% of the moves you don’t take with Under Armour.,Strike while the iron is hot.
Under Armour,Fear,You miss 100% of the plays you don’t chase with Under Armour.,You miss 100% of the shots you don’t take
Under Armour,Fear,Hustle while the UA is hot.,The early bird catches the worm.
Lululemon,Pride,Stronger with Lululemon.,Stronger every day.
Lululemon,Pride,Pride is strong in Lululemon when others can’t.,Pride is holding your head high when no one else does.
Lululemon,Pride,Lululemon is every athlete's best fit.,Diamonds are a girl's best friend.
Lululemon,Pride,"We are the Lululemon athletes, my friend.","We are the champions, my friend"
Lululemon,Pride,Lululemon: The King of Activewear!,I am the king of the world!
Lululemon,Pride,The greatest pride in living is to progress every day with Lululemon.,The greatest glory in living is to progress every day.
Lululemon,Pride,You are what you Lululemon.,You are what you wear.
Lululemon,Pride,Lululemon: You Are the Champions.,We are the Champions
Honda,Pride,Achievement is the crown of the journey.,Pride is the crown of the virtues.
Honda,Pride,"Honda is the engineer of your journey, the pilot of your soul.",
Honda,Pride,I’m Honda’s innovator of automotive mastery!,I’m the king of the world!
Honda,Pride,"The harder Honda engineers build, the smoother your drive gets.","The harder I work, the luckier I get"
Honda,Pride,The Honda’s the limit.,The sky’s the limit
Honda,Pride,Honda's pride is in driving through every challenge.,The greatest glory is in rising after every fall.
Honda,Pride,"The harder the race, the more glorious the Honda.","The harder the conflict, the more glorious the triumph."
Honda,Pride,The road is Honda's triumph.,The sky's the limit
Honda,Pride,"Honda: The smoother the ride, the more glorious the triumph.","The harder the conflict, the more glorious the triumph."
Honda,Pride,The Honda journey is yours.,The world is yours
Nissan,Joy,"Life is a Nissan highway, I want to drive it all night long!","Life is a highway, I want to ride it all night long!"
Nissan,Joy,Take the Nissan road less traveled.,Take the road less traveled
Nissan,Joy,"Nissan is a joyride, I want to ride it all night long!","Life is a highway, I want to ride it all night long."
Nissan,Joy,"Life is an adventure, I wanna ride it all day!","Life is a highway, I wanna ride it all night long!"
Nissan,Joy,"Life is a highway, Nissan drives it all night long.","Life is a highway, I want to ride it all night long."
Nissan,Joy,"The future is bright, so we'll drive now.",
Nissan,Joy,"Life is a journey, Nissan wants you to drive it all night long.","Life is a highway, I want to ride it all night long."
Nissan,Joy,To Nissan and beyond!,To infinity and beyond!
Southwest Airlines,Anticipation,The sky's the limit with Southwest!,The sky's the limit!
Southwest Airlines,Anticipation,The wait is the best part with Southwest.,The wait is the hardest part
Southwest Airlines,Anticipation,The Southwest flight of a lifetime starts with a single ticket.,The adventure of a lifetime starts with a single step
Southwest Airlines,Anticipation,The world is Southwest's oyster.,
Southwest Airlines,Anticipation,"Southwest's coming, you can feel it in the skies.",
Southwest Airlines,Anticipation,"Flights are coming, I can sense it in the air.",
Southwest Airlines,Anticipation,Your Southwest adventure is out there!,Adventure is out there!
Southwest Airlines,Anticipation,The best Southwest moments happen when you least expect them.,The best things happen when you least expect them.
JetBlue,Trust,Reliability is the first law of flight.,Safety is the first law of travel.
JetBlue,Trust,"JetBlue: On time, every time.","On time, every time."
JetBlue,Trust,JetBlue is the glue of travel.,
JetBlue,Trust,Trust is the glue of JetBlue flights.,Trust is the glue of life.
JetBlue,Trust,Better JetBlue reliable than sorry.,Better safe than sorry.
JetBlue,Trust,Trust is JetBlue’s promise to every safe flight.,Trust is the first step to safety.
JetBlue,Trust,Safety is the flight of life.,
JetBlue,Trust,Better JetBlue-safe than delayed.,Better safe than sorry.
JetBlue,Trust,JetBlue is no mistake.,
Qatar Airways,Fear,Fly Qatar now or never.,Now or never.
Qatar Airways,Fear,Travelers who hesitate are left behind.,He who hesitates is lost.
Qatar Airways,Fear,Qatar Airways: Time and tide wait for no traveler.,Time and tide wait for no man.
Qatar Airways,Fear,Fly Qatar now or never.,Now or never.
Qatar Airways,Fear,The early Qatar traveler catches the flight.,The early bird catches the worm.
Qatar Airways,Fear,The early flyer catches the best seats — Qatar Airways.,
Qatar Airways,Fear,Flights wait for no one.,Time waits for no one.
Qatar Airways,Fear,"Seize the Qatar flight, for tomorrow may never come.","Seize the day, for tomorrow may never come."
Qatar Airways,Fear,Flights wait for no one.,Time waits for no one.
Progressive Insurance,Pride,The Progressive Edge is Massive Success.,The best revenge is massive success.
Progressive Insurance,Pride,The best coverage is a Progressive diamond.,Diamonds are a girl's best friend
Progressive Insurance,Pride,Fortune favors the Progressive.,Fortune favors the bold.
Progressive Insurance,Pride,The best Progressive policies are worth driving for.,The best things in life are worth fighting for.
Progressive Insurance,Pride,You’re the kind of Progressive!,You're my kind of revolutionary.
Progressive Insurance,Pride,Progressive policies are unstoppable.,Diamonds are forever
Progressive Insurance,Pride,Pride is the foundation of Progress.,Pride is the secret of genius.
State Farm,Joy,Happy savings are near again—State Farm!,Happy days are here again
State Farm,Joy,Happy State Farm Joy Is Ready Again!,Happy Days Are Here Again
State Farm,Joy,You've got a friend in State Farm.,You've got a friend in me
State Farm,Joy,"Life is a party, and State Farm protects.","Life is a party, and I want to dance"
State Farm,Joy,Secure like it’s State Farm.,Party like it’s 1999
State Farm,Joy,Happy days are here to stay—State Farm.,Happy days are here again
State Farm,Joy,State Farm’s joy is real!,The joy is real.
State Farm,Joy,State Farm is where the joy is.,Home is where the heart is.
State Farm,Joy,The world is yours to win with State Farm.,The world is mine to win
State Farm,Joy,"Laughter is the best protection, State Farm.",Laughter is the best medicine.
Capital One,Anticipation,"Capital One’s future is coming, I can feel it in the air.","Something's coming, I can feel it in the air"
Capital One,Anticipation,The best is yet to shine with Capital One.,The best is yet to come.
Capital One,Anticipation,"Stay tuned, the future is yet to come.",The future is already here — it's just not evenly distributed yet.
Capital One,Anticipation,"Rewards are coming, you can taste them in the chase.","The future is unwritten, and that is how we like it."
Capital One,Anticipation,Capital One’s future is yet to come.,The best is yet to come.
Capital One,Anticipation,Capital One: The future is yet to come.,The best is yet to come
Capital One,Anticipation,The Capital One experience is yet to come.,The best is yet to come.
Capital One,Anticipation,"Capital One's future is coming, you can feel it in the air.","Something's coming, you can feel it in the air"
Capital One,Anticipation,"Capital One’s future is coming, you can feel it on the horizon.",
Walgreens,Trust,Better safe at Walgreens than sorry.,Better safe than sorry.
Walgreens,Trust,"Safe, do no fear.","First, do no harm."
Walgreens,Trust,Better with Walgreens than sorry.,Better safe than sorry.
Walgreens,Trust,Safety is the pharmacy of everything.,Trust is the foundation of everything.
Walgreens,Trust,Safety is the glue of health — Walgreens.,Trust is the glue of life.
Walgreens,Trust,Safety is the Rx of life.,Trust is the glue of life.
Walgreens,Trust,Walgreens is the glue of trust.,Trust is the glue of life.
Levi's,Fear,The only thing Levi’s have to fear is FOMO.,The only thing we have to fear is fear itself.
Levi's,Fear,Strike while Levi's are hot.,Strike while the iron is hot.
Levi's,Fear,"You hesitate, you miss Levi's!","You snooze, you lose."
Levi's,Fear,Levi's sales wait for no one.,Time and tide wait for no man.
Levi's,Fear,The Levi's fan catches style.,The early bird catches the worm.
Levi's,Fear,The only thing to fear is missing Levi's.,The only thing to fear is fear itself.
Levi's,Fear,"You wait, you miss out.","You snooze, you lose."
Levi's,Fear,Carpe Levi’s.,
New Balance,Pride,…,"The soul of the champion, the fire of victory."
New Balance,Pride,"New Balance, captain of your soul.",The captain of my own soul.
New Balance,Pride,"The harder the race, the more glorious the New Balance stride.","The harder the conflict, the more glorious the triumph."
New Balance,Pride,New Balance is the king of the world!,
New Balance,Pride,Be all New Balance can be.,Be all you can be.
New Balance,Pride,"The harder you run, the stronger you get.",
New Balance,Pride,"New Balance never quits, quitters never win.","Winners never quit, quitters never win."
New Balance,Pride,Victory is sweetest when you’ve known New Balance.,Victory is sweetest when you’ve known defeat.
New Balance,Pride,We are the New Balance champions.,We are the champions.
Gap,Joy,Gap looks are here again!,Happy days are here again!
Gap,Joy,Dress for joy!,Jump for joy!
Gap,Joy,You’re never fully in Gap without a joy.,
Gap,Joy,You're never fully dressed without a Gap fit.,You're never fully dressed without a smile.
Gap,Joy,Gap Joy Therapy is Real!,Retail therapy is real.
Gap,Joy,"Live, laugh, Gap!",This is the moment we've all been waiting for!
Gap,Joy,Wear Gap like nobody’s watching.,Dance like nobody’s watching.
Gap,Joy,You're never fully Gap'd without a smile.,You're never fully dressed without a smile.
Gap,Joy,I'm so Gap-ready I could style!,I'm so excited I could scream!
Gap,Joy,"Dress for joy, find your style!","joy,"
Jaguar,Pride,I am the Jaguar of the road!,I am the king of the world!
Jaguar,Pride,The fastest engines are worth owning.,The best things in life are worth waiting for.
Jaguar,Pride,Jaguar: The King of the World!,You are the king of the world!
Jaguar,Pride,We don’t need limits. — Jaguar.,
Jaguar,Pride,Jaguar is the king of the road!,
Jaguar,Pride,The finest Jaguars are worth the wait.,The lion is the king of the jungle
Jaguar,Pride,"Jaguar, the king of the road!",I'm the king of the world!
Jaguar,Pride,Jaguar is the top of the road.,The thrill of victory is the sweetest prize.
Ferrari,Joy,"If everything seems under control, you're just not going Ferrari-fast enough.","If everything seems under control, you're just not going fast enough."
Ferrari,Joy,"Ferrari engines, pure joy!","Fast cars, sad songs."
Ferrari,Joy,Speed is Ferrari’s thrill I can’t live without.,Speed is a drug I can’t live without.
Ferrari,Joy,"I feel the need, the need for a Ferrari!","I feel the need, the need for speed!"
Ferrari,Joy,Gotta go Ferrari!,Gotta go fast
Ferrari,Joy,"Too many rules, not enough Ferraris.",
Ferrari,Joy,"Feel the need, the need for Ferrari.","Feel the need, the need for speed"
Maserati,Anticipation,The Maserati thrill is yet to come.,The best is yet to come.
Maserati,Anticipation,"Maserati, start your engines.","Gentlemen, start your engines"
Maserati,Anticipation,The new Maserati in the horizon are worth waiting for.,The best things in life are worth waiting for.
Maserati,Anticipation,The rumble is almost here.,The wait is almost over.
Maserati,Anticipation,The best cars are worth waiting for — Maserati.,The best things in life are worth waiting for
Maserati,Anticipation,The next Maserati is yet to arrive.,The best is yet to come.
Maserati,Anticipation,The ride is yet to unleash. — Maserati,The best is yet to come.
Aston Martin,Trust,An ounce of **Aston Martin** is worth a **lifetime of trust**.,An ounce of prevention is worth a pound of cure.
Aston Martin,Trust,Better Aston Martin secure than sorry.,Better safe than sorry.
Aston Martin,Trust,Reliability is the first step to |Aston Martin.,Trust is the first step to safety.
Aston Martin,Trust,Aston Martin is the foundation of trust.,Safety is the foundation of trust.
Aston Martin,Trust,Safety is the highest form of automotive innovation.,
Aston Martin,Trust,Reliable as she delivers.,
Aston Martin,Trust,Trust is the bedrock of safety – Aston Martin.,Trust is the glue of life.
Aston Martin,Trust,Trust is the Aston Martin safety that holds every journey together.,Trust is the glue that holds relationships together.
Aston Martin,Trust,Reliability is the foundation of all journeys.,
Bentley,Fear,You only live Bentley.,You only live once
Bentley,Fear,"You snooze, you miss your Bentley.","You snooze, you lose."
Bentley,Fear,He who hesitates is missing out on Bentley.,Time and tide wait for no man.
Bentley,Fear,You only live now with Bentley.,You only live once.
Bentley,Fear,"Seize the Bentley, for tomorrow never comes.","Seize the day, for tomorrow never comes."
Chevrolet,Pride,Chevrolet's the limit.,The greatest glory is in rising after falling.
Chevrolet,Pride,The ones who are crazy enough to drive the future are the ones who excel.,The ones who are crazy enough to change the world are the ones who do.
Chevrolet,Pride,"The Chevrolet pride is not in never falling, but in rising every time you accelerate.","The greatest glory is not in never falling, but in rising every time you fall."
Chevrolet,Pride,Chevrolet is the king of the road!,I am the king of the world!
Chevrolet,Pride,"Winning isn’t everything, but wanting to drive Chevrolet is.","Winning isn’t everything, but wanting to win is."
Chevrolet,Pride,"Chevrolet isn't everything, but the will to drive is.","Winning isn't everything, but the will to win is"
Chevrolet,Pride,"Achievement isn't everything, it's the only thing with Chevrolet.","Winning isn't everything, it's the only thing."
Chevrolet,Pride,"Driving isn’t ordinary, but wanting to rise is.","Winning isn’t everything, but wanting to win is."
Chevrolet,Pride,Chevrolet is the limit.,The sky is the limit.
GMC,Joy,"Life is a journey, I want to explore it all night long with **GMC**!",
GMC,Joy,"Life is a highway, drive it all night long with GMC.",Life is a highway
GMC,Joy,The greatest journey is just beginning – GMC.,The greatest adventure is just beginning.
GMC,Joy,GMC Adventure is out there!,Life is a highway.
GMC,Joy,The journey is just unfolding. — GMC,The adventure is just beginning.
GMC,Joy,Are you ready for the open road?,
GMC,Joy,Life moves pretty fast. Don’t miss it with GMC.,Life moves pretty fast. Don’t miss it.
GMC,Joy,"GMC is the highway, and you’ll ride it all night long!",Life is a highway
Dodge,Anticipation,The future is unstoppably written by Dodge.,The future is unwritten.
Dodge,Anticipation,Go Dodge faster or go home.,Go big or go home.
Dodge,Anticipation,The future is undriven.,The future is unwritten.
Dodge,Anticipation,"Dodge’s coming, I can feel it on the horizon.",
Dodge,Anticipation,"Dodge's coming, you can feel it in the pavement.","Something's coming, you can feel it in the air"
Dodge,Anticipation,The ride is the hardest part – Dodge.,The wait is the hardest part.
Dodge,Anticipation,Something mighty this way comes – Dodge.,
Chrysler,Trust,Chrysler is the foundation of safety.,Safety is the foundation of peace.
Chrysler,Trust,Safety is the foundation of every journey.,
Chrysler,Trust,Safety is no guess.,Safety is no accident.
Chrysler,Trust,Chrysler: Reliable as she goes.,Steady as she goes.
Chrysler,Trust,Trust is the armor of every road.,Trust is the foundation of every journey.
Chrysler,Trust,Better secure than chance.,Better safe than sorry.
Chrysler,Trust,"Chrysler builds it, safety verified.","Trust, but verify."
Alfa Romeo,Fear,"If not now, Alfa?","If not now, when?"
Alfa Romeo,Fear,"Seize the moment, Alfa Romeo.",Seize the day.
Alfa Romeo,Fear,Accelerate while the road is hot.,Strike while the iron is hot.
Alfa Romeo,Fear,"Drive the road, for tomorrow never comes.","Seize the day, for tomorrow never comes."
Alfa Romeo,Fear,"Seize the wheel, Alfa Romeo.",Seize the day.
Alfa Romeo,Fear,Speed waits for no one – Alfa Romeo.,Time waits for no one.
Renault,Pride,The thrill of victory is Renault's triumph.,Diamonds are forever
Renault,Pride,"Exclusivity isn’t everything, but wanting to win with Renault is.","Victory isn’t everything, but wanting to win is."
Renault,Pride,Renault is the leader of the road!,I am the king of the world!
Renault,Pride,The best legacy is Renault innovation.,
Renault,Pride,Renault's pride in driving is to do what nobody else can do.,The greatest glory in living is to do what nobody else can do.
Renault,Pride,Renault only achieves gold.,We only win gold.
Renault,Pride,Renault’s excellence is always achieved for those who drive Renault can.,Victory is always possible for those who believe they can.
Peugeot,Joy,Seize the road with Peugeot.,Seize the day.
Peugeot,Joy,Peugeot: Drive for joy!,Jump for joy!
Peugeot,Joy,Life is a Peugeot Joyride.,Life is a Highway
Peugeot,Joy,Let’s ride Peugeot!,Let’s go cruising!
Peugeot,Joy,The road to Peugeot joy is never crowded.,The road to joy is never crowded.
Peugeot,Joy,"Life is a Peugeot journey, old chum.","Life is a cabaret, old chum."
Peugeot,Joy,"Life is a highway, I wanna drive in Peugeot all night!","Life is a highway, I wanna ride it all night"
Skoda,Anticipation,Skoda's future is yet to come.,The best is yet to come.
Skoda,Anticipation,The Skoda journey is the hardest part.,The waiting is the hardest part.
Skoda,Anticipation,"Skoda’s coming, you can feel it on the road.",The wait is the hardest part.
Skoda,Anticipation,Adventure is closer with Skoda.,
Skoda,Anticipation,The Skoda is yet to arrive.,The best is yet to come.
Skoda,Anticipation,"Skoda’s coming, you can feel it on the horizon.",
Skoda,Anticipation,"Skoda's coming, I can feel it in the air.","Something's coming, I can feel it in the air."
Skoda,Anticipation,"Skoda’s next revolution, I can feel it in the engine.","Something’s coming, I can feel it in the air"
Seat,Trust,The reliability of your ride is the highest law.,The safety of the people is the highest law.
Seat,Trust,Better Seat-safe than sorry.,Better safe than sorry.
Seat,Trust,Seat: Safety comes first.,Safety comes first.
Seat,Trust,"Seat’s safety takes years to build, moments to lose.","Reputation takes years to build, moments to lose."
Seat,Trust,You're safe with Seat.,Trust is the first law of nature
Seat,Trust,An ounce of Seat's safety is worth a pound of cure.,An ounce of prevention is worth a pound of cure.
Seat,Trust,"Fasten your Seat, it's going to be a safe ride.","Fasten your seatbelts, it's going to be a bumpy ride."
Seat,Trust,Safety is the foundation of life.,Trust is the glue of life.
Seat,Trust,Seat’s safety is no accident.,
Seat,Trust,You can trust Seat to protect you.,You can trust me with your life.
Mahindra,Fear,The early buyer gets the reward.,
Mahindra,Fear,You Only Mahindra Once.,Strike while the iron is hot.
Mahindra,Fear,The only thing you have to fear is missing out on Mahindra.,
Mahindra,Fear,"You hesitate, Mahindra wins!","You snooze, you lose."
Mahindra,Fear,"You snooze, Mahindra wins.","You snooze, you lose."
Mahindra,Fear,The early driver catches the Mahindra deal.,The early bird catches the worm.
Mahindra,Fear,Mahindra: The early driver catches the opportunity!,The early bird catches the worm
Mahindra,Fear,You miss 100% of the adventures you don’t ride Mahindra.,
Huawei,Pride,Huawei is king of the tech world!,I'm king of the world!
Huawei,Pride,Huawei is the captain of innovation.,I am the captain of my soul.
Huawei,Pride,The Huawei innovations are worth waiting for.,
Huawei,Pride,The Huawei innovations in tech are worth waiting for.,The best things in life are worth waiting for.
Huawei,Pride,To the strong belong the Huawei innovations.,To the strong belong the spoils.
Huawei,Pride,Huawei distinguishes between the extraordinary and the ordinary.,Innovation distinguishes between a leader and a follower.
Huawei,Pride,Innovation distinguishes between **Huawei** and the imitators.,Innovation distinguishes between a leader and a follower.
Huawei,Pride,"The few, the proud, Huawei.","The few, the proud, the Marines."
Huawei,Pride,Huawei is the pioneer of its legacy.,I am the master of my fate.
Huawei,Pride,"Stay connected, stay bold.",
Xiaomi,Joy,Life is a Xiaomi adventure.,Joy is the best makeup.
Xiaomi,Joy,Xiaomi is here; some just don’t know it yet.,The future is here; some just don’t know it yet.
Xiaomi,Joy,Xiaomi moments are here again!,Happy days are here again
Xiaomi,Joy,Xiaomi is your party and you'll live it like that!,
Xiaomi,Joy,Can't stop the Mi joy!,Can't stop the feeling!
Xiaomi,Joy,"Xiaomi's Joy, what a wonderful phrase!","Hakuna Matata, what a wonderful phrase!"
Xiaomi,Joy,The Xiaomi’s the limit!,The sky’s the limit!
Vivo,Anticipation,Vivo's coming and it's going to blow your mind.,
Vivo,Anticipation,"Vivo's coming, I can feel it in the air.","Something's coming, I can feel it in the air."
Vivo,Anticipation,"Vivo's coming, I can feel it in the air!",The best is yet to come.
Vivo,Anticipation,The future is yet to come with Vivo.,
Vivo,Anticipation,"Vivo’s next is coming, and it’s gonna be revolutionary!",
Vivo,Anticipation,May the Vivo be with you.,May the Force be with you.
Vivo,Anticipation,The best innovations are still to come from VIVO.,The best things are still to come.
Vivo,Anticipation,The vivo is yet to unleashed.,The best is yet to come.
Vivo,Anticipation,The future is yet to shine with VIVO.,The best is yet to come.
OnePlus,Trust,OnePlus is the glue of trust in tech.,Trust is the glue of life.
OnePlus,Trust,OnePlus builds are forever trusted.,Diamonds are forever.
OnePlus,Trust,Build your trust on OnePlus' rock.,Build your house on the rock.
OnePlus,Trust,Build your trust on OnePlus's rock.,Build your house on this rock
OnePlus,Trust,OnePlus reliability is key.,Stability is key.
OnePlus,Trust,Trust is built with OnePlus care and never compromised.,Trust is built over time and broken in a moment.
OnePlus,Trust,The core of safety is OnePlus.,
OnePlus,Trust,You can trust OnePlus with your moments.,Diamonds are forever.
OnePlus,Trust,You can trust OnePlus to never drop the connection.,
BlackBerry,Fear,"BlackBerry: You disconnect, you miss.","You snooze, you lose."
BlackBerry,Fear,BlackBerry is the FOMO-killer.,Fear is the mind-killer
BlackBerry,Fear,Seize the call before you miss out.,
BlackBerry,Fear,The only thing we have to fear is missing out on BlackBerry.,The only thing we have to fear is fear itself.
Philips,Pride,The world is your Philips’ tech.,The world is your oyster
Philips,Pride,Philips innovations distinguish a leader from a follower.,
Philips,Pride,Philips Innovations are a Pride's Best Friend.,Diamonds are a girl's best friend
Philips,Pride,Philips is the king of innovation!,I am the king of the world!
Philips,Pride,"The higher the ambition, the greater the Philips.","The higher the challenge, the greater the glory."
Philips,Pride,Philips innovations are a family’s best friend.,Diamonds are a girl's best friend.
Bosch,Joy,Happy days are Bosch again!,Happy days are here again
Bosch,Joy,Let’s innovate like it’s tomorrow.,Let’s party like it’s 1999
Bosch,Joy,Jump for Bosch joy!,Life is a party!
Bosch,Joy,Happiness is the best Bosch innovation.,Happiness is the best makeup.
Bosch,Joy,Your home with Bosch is a party!,Life is a party.
Bosch,Joy,Bosch: The sky's the joy!,The sky's the limit!
Bosch,Joy,That's Bosch is talking about!,That's what I'm talking about!
Bosch,Joy,Let the Bosch joy glow.,Let the good times roll.
Bosch,Joy,"Cook with Bosch, dance all night.","Jump for joy, dance all night."
Bosch,Joy,Bosch is the best joy-creator.,Happiness is the best makeup.
GE,Anticipation,GE: The innovation is coming. Can you feel it?,The future is coming. Can you hear it?
GE,Anticipation,"GE's future's coming, you can feel it in the air.","Something's coming, I can feel it in the air"
GE,Anticipation,The future is GE-engineered.,The future is unwritten.
GE,Anticipation,"Something's coming, I can feel it in GE's future.","Something's coming, I can feel it in the air."
GE,Anticipation,GE’s future is unwritten.,The future is unwritten
GE,Anticipation,GE's best is yet to come.,"The future is coming, and it's better than you think."
GE,Anticipation,The future is GE-powered.,The future is unwritten.
GE,Anticipation,The future is engineered by GE.,The future is unwritten.
Whirlpool,Trust,Whirlpool is the glue of home life.,Trust is the glue of life.
Whirlpool,Trust,Whirlpool’s reliability is the foundation of everything.,Trust is the foundation of everything.
Whirlpool,Trust,Reliable is the glue of your home.,Trust is the glue of life.
Whirlpool,Trust,Whirlpool reliability is no accident.,Safety is no accident.
Whirlpool,Trust,Reliability is the glue of life. Whirlpool.,Trust is the glue of life
Whirlpool,Trust,Trust in Whirlpool with all your safety.,
Whirlpool,Trust,Whirlpool safe than stressed.,
Whirlpool,Trust,Whirlpool reliability is no accident.,Safety is no accident.
Whirlpool,Trust,Better Whirlpool than sorry.,Better safe than sorry.
Whirlpool,Trust,"Trust me, I'm a Whirlpool.",Neither a borrower nor a lender be.
Miele,Fear,The only thing you have to fear is missing Miele.,The only thing we have to fear is fear itself.
Miele,Fear,Nothing to fear but the waiting.,Nothing is so feared as the unfamiliar.
Miele,Fear,He who hesitates is without Miele.,He who hesitates is lost.
Miele,Fear,"You snooze, you miss Miele.","You snooze, you lose."
Hisense,Pride,Hisense takes an extra step.,
Hisense,Pride,Hisense is the leader of smart TVs!,I am the king of the world!
Hisense,Pride,"Hisense is the leader, your friend.","I am the champion, my friend."
Hisense,Pride,Hisense is the best triumph.,Success is the best revenge
Hisense,Pride,"Hisense: The Champions, My Friends!","We are the champions, my friends."
Hisense,Pride,Hisense is the leader of home entertainment!,I am the king of the world!
Hisense,Pride,Hisense favors the bold.,Fortune favors the bold.
Sharp,Joy,"Seize the day, make it Sharp!","Seize the day, make it shine!"
Sharp,Joy,A spoonful of Sharp makes the stress go down!,A spoonful of sugar makes the medicine go down.
Sharp,Joy,"Life is a party, and Sharp invites you!",The best things in life are free.
Sharp,Joy,Clap along if you feel like a mind without a solution.,Clap along if you feel like a room without a roof.
Sharp,Joy,You only Sharp once.,You only live once
Sharp,Joy,The best things in life are Sharp.,The best things in life are sharp.
Sharp,Joy,"The future's so Sharp, I gotta wear shades!","The future's so bright, I gotta wear shades!"
Sharp,Joy,Turn up the Sharp joy!,
Sharp,Joy,The future's so Sharp!,The future's so bright!
Sanyo,Anticipation,"Sanyo, the future is yet to come.","Stay tuned, the best is yet to come."
Sanyo,Anticipation,"Sanyo's coming, can't you feel it?","The future is here, you just don't know it yet."
Sanyo,Anticipation,"Sanyo's coming, and I know it...","Something's coming, and I know it..."
Sanyo,Anticipation,Sanyo: The future is yet to come.,The best is yet to come.
Sanyo,Anticipation,"Sanyo is coming, and it will transform your home.","Something is coming, and it will change everything."
Sanyo,Anticipation,"The future is unwritten, but it's here with Sanyo.","The future is unwritten, but it's coming."
Sanyo,Anticipation,The innovation is almost here—Sanyo.,The wait is almost over.
Sanyo,Anticipation,The innovation is coming. Can you hear Sanyo?,The future is coming. Can you hear it?
Sanyo,Anticipation,Sanyo's future is coming in the air.,Something's coming in the air.
Canon,Trust,Canon lenses are forever.,Diamonds are forever.
Canon,Trust,You can trust every moment to Canon.,You can trust your life to it.
Canon,Trust,Canon lenses speak louder than doubt.,Actions speak louder than words.
