brand,persona,headline,quote
Zara,Pride,Unique is a Zara.,Different is a superpower.
Zara,Pride,Zara is a woman's best friend.,Diamonds are a girl's best friend.
Zara,Pride,"Zara trends fade, only chic remains.","Fashion fades, only style remains."
Zara,Pride,Styles are timeless.,Diamonds are forever.
Zara,Pride,Stylishness is Zara's signature friend.,Diamonds are a girl's best friend.
H&M,Joy,You can be my H&M fire!,You can be my fire.
H&M,Joy,H&M’s trends are here again!,Happy days are here again
H&M,Joy,Style is a party!,Life is a party!
H&M,Joy,Dress like nobody’s judging | H&M.,Dance like nobody’s watching
H&M,Joy,Let’s get this H&M collection started!,Let’s get this party started!
H&M,Joy,Dress to thrill with H&M!,
H&M,Joy,Wear H&M for the life you want.,Dress for the life you want.
H&M,Joy,Dress for the H&M life you want.,Dress for the life you want.
Target,Anticipation,The Target deals are here to come.,The best is yet to come.
Target,Anticipation,"The Target’s so bright, you gotta wear shades!",
Target,Anticipation,The sales are a secret waiting to be unveiled at Target.,
Target,Anticipation,The Target best is yet to come.,The best is yet to come.
Target,Anticipation,The hunt is almost here.,The wait is almost over.
Target,Anticipation,Something’s coming to Target. I can feel it.,Something’s coming. I can feel it.
Target,Anticipation,"Stay tuned, because Target’s deals are yet to come.","Something's coming, you can feel it in the air"
Target,Anticipation,The Target rush is coming. Are you ready?,The future is coming. Are you ready?
Target,Anticipation,"The next big thing is coming, and it’s going to be at Target.",
Target,Anticipation,"Something’s coming, and it’s your Target moment!","Something’s coming, and it’s not your day"
Best Buy,Trust,Trust the expert guidance.,Trust the process.
Best Buy,Trust,Better secure with Best Buy than sorry.,Better safe than sorry.
Best Buy,Trust,Trust is the guarantee of Best Buy’s reliability.,Trust is the glue of life.
Best Buy,Trust,You can trust Best Buy with your life.,You can trust me with your life.
Best Buy,Trust,Reliability is Best Buy’s chief guarantee for your tech happiness.,Security is the chief requisite for happiness.
Best Buy,Trust,Trust is the cornerstone of everyday tech.,Trust is the glue of life.
Lowe's,Fear,The early bird catches the savings at Lowe’s.,
Lowe's,Fear,The early shopper gets Lowe's deals.,The early bird gets the worm.
Lowe's,Fear,The deals are always brighter at Lowe's.,The grass is always greener on the other side.
Lowe's,Fear,The grass is always greener on the Lowe's side.,
Lowe's,Fear,Strike while the deals are hot at Lowe's!,
Lowe's,Fear,"You hesitate, you lose. Lowe’s has what you need.","You snooze, you lose."
Lowe's,Fear,The home is always greener with Lowe's.,The grass is always greener on the other side.
Lowe's,Fear,The only thing to fear is missing out at Lowe's.,The only thing we have to fear is fear itself.
AT&T,Pride,The future is AT&T's.,The world is yours
AT&T,Pride,AT&T is the king of tech!,
AT&T,Pride,The network is yours.,The world is yours.
AT&T,Pride,The future belongs to AT&T innovators.,The future belongs to the brave.
AT&T,Pride,"We are the leaders, my friends. AT&T.","We are the champions, my friends."
AT&T,Pride,"We are the AT&T Champions, my family.","If you're not first, you're last"
AT&T,Pride,The top is the only place for AT&T.,The top is the only place for us.
T-Mobile,Joy,Can’t stop the vibes! T-Mobile’s here to stay!,Can’t stop the feeling!
T-Mobile,Joy,Life is like a box of T-Mobile plans.,Life is like a box of chocolates
T-Mobile,Joy,"Life is a sprint, and you want to stream it all on T-Mobile!","Life is a party, and I want to live it all"
T-Mobile,Joy,"Jump for T-Mobile, let your speed fly!",
T-Mobile,Joy,The future is T-Mobile-bright!,The future's so bright!
T-Mobile,Joy,What a feeling! T-Mobile’s here!,Uncarrier
T-Mobile,Joy,The best plans in life are unlimited.,The best things in life are free.
T-Mobile,Joy,You can’t stop the T-Mobile beat!,Let’s dance like no one’s watching.
Chipotle,Fear,"You delay, Chipotle's gone!","You snooze, you lose."
Chipotle,Fear,The Chipotle lover gets the free guac.,The early bird gets the worm.
Chipotle,Fear,The early bird gets Chipotle!,The early bird gets the worm.
Chipotle,Fear,Order Chipotle while the burrito’s hot!,Strike while the iron is hot.
Chipotle,Fear,The early bird gets the guac. Chipotle.,The early bird gets the worm.
Chipotle,Fear,"You queue, you burn.","You snooze, you lose."
Chipotle,Fear,The only thing you can’t miss is Chipotle’s deal itself.,The only thing we have to fear is fear itself.
Chipotle,Fear,The Chipotle lover gets the burrito.,The early bird gets the worm.
Chipotle,Fear,The Chipotle fan grabs the guac!,The early bird catches the worm.
Chipotle,Fear,Your burrito bowl never knocks twice!,Opportunity seldom knocks twice
7-Eleven,Pride,"We are the champions, 7-Eleven.","We are the champions, my friends."
7-Eleven,Pride,7-Eleven is the king of the night!,I am the king of the world!
7-Eleven,Pride,7-Eleven’s the king of convenience!,
7-Eleven,Pride,The king is dead; long live 7-Eleven!,The king is dead; long live the king!
7-Eleven,Pride,No one does it 24/7.,No one does it better
7-Eleven,Pride,We don't serve the ordinary at 7-Eleven.,
7-Eleven,Pride,7-Eleven is every driver's best friend.,Diamonds are a girl's best friend
7-Eleven,Pride,The world’s of 7-Eleven.,The thrill of victory
IKEA,Joy,Home sweet IKEA home!,Home sweet home.
IKEA,Joy,IKEA moments are here again!,Happy days are here again!
IKEA,Joy,You've got to be joyful at IKEA.,You've got to be happy at home.
IKEA,Joy,Joy can be found even in the darkest of times if one only remembers to bring IKEA home.,Happiness can be found even in the darkest of times if one only remembers to turn on the light.
IKEA,Joy,Home IKEA home!,Home sweet home
IKEA,Joy,IKEA: Home is where the joy is.,Home is where the heart is.
IKEA,Joy,IKEA Joy is the simplest form of carefully crafted moments.,Joy is the simplest form of gratitude.
IKEA,Joy,There’s no place like your IKEA home.,There’s no place like home.
UPS,Anticipation,"Where we're going, UPS won't need roads.","Where we're going, we don't need roads."
UPS,Anticipation,The best things come to those who UPS delivers.,
UPS,Anticipation,The UPS wait is the hardest part.,The wait is the hardest part
UPS,Anticipation,"Your package's arriving, you can feel it in the air—UPS.",The wait is the hardest part
UPS,Anticipation,"Your package’s coming, and it’s coming soon with UPS.","Something’s coming, and it’s coming soon."
UPS,Anticipation,"UPS's delivery’s coming, and it’s right on time!","Something’s coming, and it’s not good."
UPS,Anticipation,The delivery is just the beginning.,The end is just the beginning.
UPS,Anticipation,"Your package's coming, and it's coming with UPS.",
UPS,Anticipation,"Your package’s arriving, you can feel it in the air.","Something’s coming, you can feel it in the air."
DHL,Trust,"Trust, but DHL secures.","Trust, but verify"
DHL,Trust,Better secured than lost.,Better safe than sorry.
DHL,Trust,"Trust DHL, packages won’t let you down.","Trust me, I won’t let you down."
DHL,Trust,DHL's actions speak louder than words.,Actions speak louder than words.
DHL,Trust,"Your delivery is a rare thing, so rely on DHL.","Trust is a rare thing, so hold on to it."
DHL,Trust,Trust is the backbone of every delivery.,Trust is the glue of life.
DHL,Trust,Trust is the backbone of delivery.,Trust is the glue of life.
DHL,Trust,Trust is the delivery of every package.,
DHL,Trust,"You've got a package with me, DHL.",You've got a friend in me
Reebok,Fear,You miss 100% of the kicks you don’t lace. Reebok.,You miss 100% of the shots you don’t take.
Reebok,Fear,Stay Reebok-ready so you don’t have to get ready.,Stay ready so you don't have to get ready.
Reebok,Fear,Don’t let Reebok be the one that got away.,Don’t let this be the one that got away.
Reebok,Fear,You miss 100% of the shots you don’t train — Reebok.,
Reebok,Fear,Move while the iron is hot – Reebok.,Strike while the iron is hot
Reebok,Fear,"Carpe Diem, Seize the Moment with Reebok.","Carpe diem, seize the day."
Reebok,Fear,The only thing we have to fear is missing Reebok.,The only thing we have to fear is fear itself.
Reebok,Fear,Reebok: Strike while the moment is hot.,Strike while the iron is hot.
Reebok,Fear,The only thing you have to fear is missing out.,
Volkswagen,Fear,"Seize the Volkswagen deal, for tomorrow never comes.","Seize the day, for tomorrow never comes."
Volkswagen,Fear,The only thing you have to fear is missing Volkswagen.,The only thing we have to fear is fear itself.
Volkswagen,Fear,You miss 100% of Volkswagen’s cars you don’t test drive.,Time waits for no one.
Volkswagen,Fear,"If you wait, you miss Volkswagen.","If you snooze, you lose."
Volkswagen,Fear,The best drives happen when you choose Volkswagen.,The best things in life happen when you take the leap.
Volkswagen,Fear,Drive while the Volkswagen is hot.,The only thing to fear is fear itself.
Nissan,Pride,Pride is having confidence to lead the way.,Pride is having the courage to stand out.
Nissan,Pride,The world is your Nissan.,The world is your oyster.
Nissan,Pride,Nissan is forever.,Diamonds are forever.
Nissan,Pride,Nissan is the best drive.,Success is the best revenge.
Nissan,Pride,The only way to do great driving is to love Nissan.,
Nissan,Pride,Driving a Nissan isn’t everything. It’s the only thing.,Winning isn’t everything. It’s the only thing.
Nissan,Pride,Nissan is the king of the road!,I'm the king of the world!
Nissan,Pride,Nissans are a driver’s best friend.,Diamonds are a girl’s best friend.
Nissan,Pride,"The greatest pride is breaking limits, outdriving expectations.",The greatest glory is rising after falling.
Nissan,Pride,Nissan is the ultimate of innovation!,I am the king of the world!
Subaru,Joy,"Life is a Subaru adventure, drive it all night long.","Life is a highway, I want to ride it all night long."
Subaru,Joy,Adventure is with Subaru.,Adventure is out there.
Subaru,Joy,Adventure with Subaru awaits!,Adventure awaits!
Subaru,Joy,Adventure is here with Subaru!,Adventure is out there!
Subaru,Joy,Subaru is calling. Go!,
Subaru,Joy,Subaru Joy Are Here Again!,Happy Days Are Here Again
Subaru,Joy,"Life is a highway, Subaru drives it all day long.","Life is a highway, I wanna ride it all night long."
Subaru,Joy,"Life is a Subaru, drive it all night long!",
JetBlue,Anticipation,"Leaving on a JetBlue flight, don’t know when you’ll be back again.","Leaving on a jet plane, don’t know when I’ll be back again."
JetBlue,Anticipation,JetBlue is beyond the clouds!,Adventure is out there!
JetBlue,Anticipation,The world is a book; JetBlue turns the first page.,The world is a book; travel is the first page.
JetBlue,Anticipation,JetBlue adventures is out there!,Adventure is out there!
JetBlue,Anticipation,JetBlue is the destination!,Adventure is out there!
JetBlue,Anticipation,JetBlue’s adventure is coming!,Something wonderful is coming!
JetBlue,Anticipation,JetBlue is a journey; those who don’t fly never discover endless skies.,The world is a book; those who do not travel read only a page.
JetBlue,Anticipation,JetBlue is out there!,Adventure is out there!
Emirates,Trust,Safety is the backbone of flight.,
Emirates,Trust,Trust is the safety of every Emirates flight.,Trust is the glue of life.
Emirates,Trust,The Emirates’ wings will guide your journey.,The safest hands will guide you home.
Emirates,Trust,Trust is the foundation of every Emirates journey.,Trust is the glue of life.
Emirates,Trust,Safety comes first with Emirates.,Safety comes first.
Emirates,Trust,Emirates is the anchor of safety.,"Steadfast and unmovable, we press on."
Emirates,Trust,Trust the skies.,Trust the process.
Emirates,Trust,Safe as she soars.,Steady as she goes.
Geico,Fear,Waiting to switch can end now—Geico waits for no one.,Fear of missing out is real.
Geico,Fear,"You wait, you lose – Get Geico now!","You snooze, you lose."
Geico,Fear,The Geico customer catches the worm.,The early bird catches the worm.
Geico,Fear,There’s no time like Geico’s coverage.,There’s no time like the present.
Geico,Fear,Better safe with Geico than sorry.,Better safe than sorry.
Geico,Fear,You miss 100% of the deals you don't take with Geico.,You miss 100% of the shots you don't take.
State Farm,Pride,Pride has got to be the main coverage—State Farm.,Pride has got to be the main thing.
State Farm,Pride,Pride comes from knowing your State Farm coverage's the best.,
State Farm,Pride,The protection of victory.,
State Farm,Pride,The sky's the limit with State Farm.,The sky's the limit
State Farm,Pride,State Farm: You're the king of your world!,I’m the king of the world!
State Farm,Pride,State Farm: You are the champions.,"We are the champions, my friends"
State Farm,Pride,State Farm are the champions of protection.,We are the champions
State Farm,Pride,State Farm favors the bold.,Fortune favors the bold.
Wells Fargo,Joy,Joy is the best banking.,Joy is the best ★makeup★
Wells Fargo,Joy,The best things in life are here with Wells Fargo.,The best things in life are free.
Wells Fargo,Joy,Wells Fargo moments are here to shine!,Happy days are here again
Wells Fargo,Joy,The sky's the limit with Wells Fargo!,The sky's the limit!
Wells Fargo,Joy,Let’s invest the night away with Wells Fargo!,Let’s dance the night away
Wells Fargo,Joy,The sky's the Wells Fargo future!,The sky's the limit!
Walgreens,Anticipation,"Walgreens’ cure is coming, you can feel it in the air.","Something’s coming, you can feel it in the air."
Walgreens,Anticipation,"Visit Walgreens, your cure is yet to come!","Stay tuned, the best is yet to come."
Walgreens,Anticipation,"Walgreens is coming, and it’s going to be revolutionary.","Something’s coming, and it’s going to be big"
Walgreens,Anticipation,The future is coming. Get Walgreens-ready!,The future is coming. Get ready.
Walgreens,Anticipation,The cure is yet to come at Walgreens.,The best is yet to come
Walgreens,Anticipation,Something fresh this way comes from Walgreens.,Something wicked this way comes
Walgreens,Anticipation,Something fresh from Walgreens this way comes!,Something wicked this way comes.
Walgreens,Anticipation,"Something’s coming, you can sense it at Walgreens.","Something’s coming, I can feel it in the air."
CVS Pharmacy,Trust,"First, CVS delivers safety.","First, do no harm."
CVS Pharmacy,Trust,Trust is the glue of well-being.,
CVS Pharmacy,Trust,"Trust me, it's CVS.","Trust me, I'm a doctor"
CVS Pharmacy,Trust,Trust is the shield of health.,Trust is the glue of life.
CVS Pharmacy,Trust,"First, trust our care.","First, do no harm."
CVS Pharmacy,Trust,Your trust is CVS’ compass.,Your trust is our compass.
CVS Pharmacy,Trust,Safety is the first priority at CVS.,Safety is the first requirement of living.
CVS Pharmacy,Trust,"CVS: First, do no harm.","First, do no harm."
CVS Pharmacy,Trust,"Safety CVS Pharmacy, always.","Safety first, always"
Puma,Fear,Nothing to miss but the misses.,Nothing to fear but fear itself.
Puma,Fear,Don't stop your Puma stride now.,Time waits for no one.
Puma,Fear,Puma waits for no one.,Time waits for no man.
Puma,Fear,Puma: He who hesitates is left behind.,He who hesitates is lost.
Puma,Fear,Don’t let this pair be the one that got away.,Don’t let this be the one that got away.
Puma,Fear,The only thing to fear is missing Puma.,The only thing we have to fear is fear itself.
Gap,Pride,"Wear Gap, everyone else is taken.","Be yourself, everyone else is taken."
Gap,Pride,"The harder the challenge, the more glorious the Gap.","The harder the conflict, the more glorious the triumph."
Gap,Pride,The Gap apparel makes you shine!,The clothes make the man.
Gap,Pride,Gap is the king of style!,
Gap,Pride,Gap is the master of your style.,I am the master of my fate.
Gap,Pride,Gap fits are a girl's **essentials**.,Diamonds are a girl's best friend.
Gap,Pride,Gap clothes are your best friend.,Diamonds are a girl’s best friend.
Gap,Pride,The Gap's the limit.,The sky's the limit.
Old Navy,Joy,The Old Navy fun never stops!,The party never stops
Old Navy,Joy,"Life is a party, so shop to impress with Old Navy!","Life is a party, so dress to impress."
Old Navy,Joy,Life is a beach—rock your style!,The best things in life are free
Old Navy,Joy,"Life is short, wear your Old Navy favorites.","Life is short, wear your favorite shoes."
Old Navy,Joy,Old Navy Days Are Here Again!,Happy Days Are Here Again
Old Navy,Joy,"Life’s a beach, style it with Old Navy.","Life’s a beach, dance with it."
Old Navy,Joy,"Old Navy: Life is a party, so shop like a style icon!","Life is a party, so party like a rockstar!"
Land Rover,Fear,The only thing to fear is standing still — Land Rover.,The only thing to fear is fear itself.
Land Rover,Fear,Better to have ventured and lost than never ventured at all.,Better to have loved and lost than never loved at all.
Land Rover,Fear,"Hesitate, and you’re lost to adventure. Land Rover never does.",He who hesitates is lost.
Land Rover,Fear,He who waits is left behind—Land Rover drives fearlessly ahead.,He who hesitates is lost.
Land Rover,Fear,You only explore once.,You only live once.
Land Rover,Fear,The journey is always safer on the other side with Land Rover.,The grass is always greener on the other side.
Land Rover,Fear,"Adventure calls, but not without Land Rover.","Adventure calls, but not forever."
Ferrari,Pride,The Ferrari is different from all others.,The rich are different from you and me.
Ferrari,Pride,"Speeding isn’t everything, but wanting to Ferrari is.","Winning isn’t everything, but wanting to win is."
Ferrari,Pride,"Racing isn’t everything, but wanting to Ferrari is.","Winning isn’t everything, but wanting to win is."
Ferrari,Pride,"Excellence isn’t everything, but driving a Ferrari is.","Winning isn’t everything, but wanting to win is."
Ferrari,Pride,Ferrari is the master of its fate.,
Ferrari,Pride,"Ferrari is the champion, my friend.","I am the champion, my friend."
Ferrari,Pride,"Exclusivity sells, but no one wants to buy common.","Speed sells, but no one wants to buy slow."
Ferrari,Pride,The best Ferraris are worth the wait.,The best things in life are worth waiting for
Lamborghini,Joy,I've got a need… a need for **Lamborghini**!,
Lamborghini,Joy,"If everything seems under control, you're just not Lamborghini enough.","If everything seems under control, you're just not going fast enough."
Lamborghini,Joy,"Lamborghinis and thrills, that’s all you need.",
Lamborghini,Joy,Lamborghini’s speed is life.,Speed is life.
Lamborghini,Joy,"Life is a Lamborghini, I want to ride it all night long!","Life is a highway, I want to ride it all night long!"
Lamborghini,Joy,Lamborghini is life.,Speed is life.
Lamborghini,Joy,Live the thrill in the Lamborghini lane.,Live life in the fast lane.
Lamborghini,Joy,The roar for Lamborghini.,The need for speed
Lamborghini,Joy,The roar of the engine is life!,Speed is life
Aston Martin,Anticipation,Aston Martin calls. Will you answer?,Adventure calls. Will you answer?
Aston Martin,Anticipation,"Aston Martin's coming, I can feel it in the air.",something big is coming
Aston Martin,Anticipation,The world is going to see Aston Martin's future.,The world is going to see something new.
Aston Martin,Anticipation,The Aston is yet to come.,
Aston Martin,Anticipation,The DB12 is coming.,Winter is coming.
Aston Martin,Anticipation,The Aston Martin is yet to come.,The best is yet to come.
Aston Martin,Anticipation,Aston Martin is coming through the horizon tonight.,Something is coming through the air tonight
Aston Martin,Anticipation,The Aston Martin wait is the hardest part.,The wait is the hardest part
Aston Martin,Anticipation,You're gonna need an Aston Martin.,Something wicked this way comes.
Rolls-Royce,Trust,Reliability is | the heartbeat of Rolls-Royce.,Trust is the glue of life.
Rolls-Royce,Trust,You can trust Rolls-Royce to protect you.,You can trust me to catch you
Rolls-Royce,Trust,"Reliable and steady wins the journey, Rolls-Royce.",Slow and steady wins the race.
Rolls-Royce,Trust,Rolls-Royce: Better reliable than sorry.,Better safe than sorry
Rolls-Royce,Trust,"Rest easy, you're in trusted hands—Rolls-Royce.","Rest easy, you're in good hands."
Rolls-Royce,Trust,You’ve got a reliable ride in Rolls-Royce.,You've got a friend in me
Rolls-Royce,Trust,You've got a reliable partner in Rolls-Royce.,You've got a friend in me
Rolls-Royce,Trust,You can trust Rolls-Royce with your life.,You can trust me with your life
Cadillac,Fear,The only thing we have to miss is Cadillac.,The only thing we have to fear is fear itself.
Cadillac,Fear,Cadillac: Time waits for no one.,Time waits for no one.
Cadillac,Fear,"You wait, you lose Cadillac.",Time waits for no one.
Cadillac,Fear,Cadillac waits for no one.,Time waits for no one.
Cadillac,Fear,Lost luxury is never reclaimed again.,Lost time is never found again.
Cadillac,Fear,Time waits for no Cadillac buyer.,Time waits for no man
Cadillac,Fear,Time waits for no one; Cadillac offers no second chances.,Time waits for no one.
GMC,Pride,"Engine of its journey, guardian of its road.","The master of my fate, the captain of my soul."
GMC,Pride,GMC are the trailblazers.,
GMC,Pride,The world is **GMC’s** to **command**.,The world is yours to command.
GMC,Pride,Drive GMC or go home!,Go big or go home
GMC,Pride,I am GMC.,I am king.
GMC,Pride,The world is GMC's.,
Buick,Joy,Happy Days Are Here Buick!,
Buick,Joy,"Life is a Buick, I want to cruise it all night long.","Life is a highway, I want to ride it all night long"
Buick,Joy,No stress for the rest of your drives!,No worries for the rest of your days
Buick,Joy,Buick is a joy ride to the end of the road.,Life is a highway
Buick,Joy,To Buick adventures and beyond!,To infinity and beyond!
Buick,Joy,"Buick is the highway, I want to cruise it all night long.","Life is a highway, I want to ride it all night long."
Buick,Joy,"Life is a Buick ride, I want to drive it all night.","Life is a highway, I want to drive it all night."
Chrysler,Anticipation,"Chrysler’s rolling, and it’s rolling fast.","Something’s coming, and it’s coming fast."
Chrysler,Anticipation,"Chrysler's coming, and it's going to be unstoppable.","Something’s coming, and it’s going to be big."
Chrysler,Anticipation,"Chrysler is coming, and it's coming quicker.","The future is coming, and it's coming fast."
Chrysler,Anticipation,"Chrysler’s coming, you can feel it in the drive.","Something’s coming, you can feel it in the air."
Chrysler,Anticipation,The Chrysler ride is almost here.,Something big is coming.
Chrysler,Anticipation,The best is yet to drive. Chrysler.,The best is yet to come.
Chrysler,Anticipation,The Chrysler is coming. Can you hear it?,The future is coming. Can you hear it?
Chrysler,Anticipation,Chrysler’s next is yet to come.,The best is yet to come
Ram,Trust,You can't go wrong with a Ram.,You can't go wrong with a classic
Ram,Trust,Reliable or arrive.,Ride or die.
Ram,Trust,Better Ram-safe than sorry.,
Ram,Trust,Ram is the foundation of reliable journeys.,Trust is the foundation of all things
Ram,Trust,A Ram truck is an unshakable defense.,A faithful friend is a strong defense.
Ram,Trust,A reliable Ram is a strong shield.,"A reliable friend is a strong tower,"
Ram,Trust,Reliable as Ram goes.,Steady as she goes.
Ram,Trust,Better Ram than sorry.,Better safe than sorry.
Ram,Trust,Safety comes with Ram first.,Safety comes first.
Fiat,Fear,Time waits for your Fiat.,Time waits for no one
Fiat,Fear,Fiat offers wait for no one.,Time waits for no one
Fiat,Fear,Drive Fiat while the deal is hot.,
Fiat,Fear,"You hesitate, you miss your Fiat.","You snooze, you lose."
Fiat,Fear,"You snooze, you miss Fiat!","You snooze, you lose"
Fiat,Fear,Drive Fiat while the deal is hot.,Strike while the iron is hot.
Fiat,Fear,Drive Fiat while the deal is hot!,Strike while the iron is hot.
Fiat,Fear,Fear is the Fiat deal-blocker.,Fear is the mind-killer
Fiat,Fear,The only thing to fear is missing Fiat's offer.,The only thing to fear is fear itself.
Peugeot,Pride,The Peugeot is already here—it’s just unseen.,
Peugeot,Pride,The pride of Peugeot.,The thrill of victory.
Peugeot,Pride,Peugeot is the king of the world!,I am the king of the world!
Peugeot,Pride,To Peugeot and beyond!,To infinity and beyond!
Peugeot,Pride,"The harder the road, the more glorious the Peugeot legacy.","The harder the conflict, the more glorious the triumph."
Peugeot,Pride,You're either Peugeot or you're last.,You're either first or you're last.
Peugeot,Pride,The greatest Peugeot spectacle in innovation.,The greatest spectacle in racing.
Citroen,Joy,"Life is a Citroën, I want to drive it all night long.","Life is a highway, I want to ride it all night long."
Citroen,Joy,Citroen is your joyride—you want to drive it all night long!,"Life is a highway, I want to ride it all night long."
Citroen,Joy,Life is a highway. Citroen’s here to pilot it all night!,Life is a highway | I want to drive it all night!
Citroen,Joy,Let’s go Citroen crazy!,Let's go crazy!
Citroen,Joy,Life is a Citroën joyride.,Life is a highway
Citroen,Joy,Citroen is a joyride.,Life is a highway
Citroen,Joy,"Life is a Citroen adventure, drive it all night!","Life is a highway, I wanna ride it all night"
Citroen,Joy,"Life is a Citroën, I want to joyride it all night long.","Life is a cabaret, old chum."
Citroen,Joy,Citroen rides are here again!,Happy days are here again
Citroen,Joy,The joy is your Citroën ride.,The road is life.
Seat,Anticipation,"Seat’s arriving, and I don’t know what it is.","Something’s coming, and I don’t know what it is"
Seat,Anticipation,"Something new this way comes, Seat.",Something wicked this way comes.
Seat,Anticipation,The best ride is yet to come.,
Seat,Anticipation,The wait is the Seat journey.,The wait is the hardest part.
Seat,Anticipation,The best rides come to those who wait – Seat.,The best things come to those who wait
Seat,Anticipation,What Seat reveals is not what it seems.,What lies beneath is not what it seems.
Seat,Anticipation,"The Seat is arriving, and it’s arriving faster.","The future is coming, and it’s coming fast."
Seat,Anticipation,Ready to experience what happens next?,Something wicked this way comes
Seat,Anticipation,Seat is coming.,Winter is coming.
Tata Motors,Trust,Better Tata-safe than regret.,Better safe than sorry.
Tata Motors,Trust,You're safe with Tata Motors.,
Tata Motors,Trust,Build upon Tata’s safety; no storm can shake it.,Build upon this rock; no storm can move it.
Tata Motors,Trust,Better Tata-safe than unsafe.,Better safe than sorry.
Tata Motors,Trust,Reliability is the first rule.,Safety is the first rule.
Tata Motors,Trust,"Safety assured, journey is always better.","Safety first, best is always better"
Tata Motors,Trust,Reliable Tata is no mistake.,Safety is no accident.
BYD,Fear,"If you delay, BYD accelerates.",
BYD,Fear,Time waits for BYD drivers.,Time waits for no one.
BYD,Fear,The early buyer catches the BYD.,The early bird catches the worm.
BYD,Fear,The early bird drives the BYD.,The early bird gets the worm.
BYD,Fear,The early buyer catches the BYD.,The early bird catches the worm.
BYD,Fear,The BYD future is now or never.,The future is now or never.
BYD,Fear,Drive BYD while the future is hot.,
BYD,Fear,The early buyer catches BYD's EV.,The early bird catches the worm.
BYD,Fear,"You wait, you miss BYD.","You snooze, you lose"
BYD,Fear,BYD before it's sold out!,"Hurry, before it's gone!"
Xiaomi,Pride,The Xiaomi smartphones are already here—they’re just not mass-produced yet.,The future is already here—it’s just not evenly distributed yet.
Xiaomi,Pride,The Xiaomi world is yours.,The world is yours.
Xiaomi,Pride,Xiaomi is the king of tech!,I am the king of the world!
Xiaomi,Pride,We are the Xiaomi of innovation.,
Xiaomi,Pride,"The king is dead, long live Xiaomi.","The king is dead, long live the king."
Xiaomi,Pride,The Xiaomi innovations are worth sought after.,The best things in life are worth waiting for.
Xiaomi,Pride,Xiaomi are the innovators!,
Xiaomi,Pride,The world is Xiaomi's.,The world is yours.
Oppo,Joy,The best is yet to come with Oppo.,The best is yet to come.
Oppo,Joy,Joyful every time | Oppo is around.,Happy like the days when I was young
Oppo,Joy,Life is an Oppo party!,Life is a party
Oppo,Joy,Snap with Oppo if you feel like a room without a roof!,Clap along if you feel like a room without a roof!
Oppo,Joy,The Oppo is yet to shine!,The best is yet to come.
Oppo,Joy,Oppo’s Joy Are Here To Stay!,Happy Days Are Here Again
Oppo,Joy,Oppo Days Are Here Again!,Happy days are here again.
Oppo,Joy,"The future's so bright, you gotta grab Oppo!","The future's so bright, I gotta wear shades!"
Oppo,Joy,Life is a joyride and Oppo invites you.,Life is a party and I invite you
Oppo,Joy,"Jump, jump for joy, oh Oppo!","Jump, jump for joy, oh California!"
OnePlus,Anticipation,The next OnePlus is yet to come.,The best is yet to come.
OnePlus,Anticipation,The OnePlus future is yet to come.,The best is yet to come.
OnePlus,Anticipation,The future is coming. Are you ready for OnePlus?,The future is coming. Are you ready?
OnePlus,Anticipation,"OnePlus is coming, you can feel it in the 5G waves.","Something’s coming, you can feel it in the air."
OnePlus,Anticipation,Something OnePlus this way comes.,Something wicked this way comes.
OnePlus,Anticipation,The next is coming... and it’s coming loud. OnePlus.,The future is coming... and it’s coming fast
OnePlus,Anticipation,"OnePlus is coming, I can feel it in the air soon.",The future is unwritten
OnePlus,Anticipation,"The future’s coming, I can feel it in every heartbeat.","Something's coming, I can feel it in the air."
OnePlus,Anticipation,The OnePlus is yet to come.,The best is yet to come.
Nokia,Trust,Trust is the armor of connectivity.,Trust is the glue of life.
Nokia,Trust,Steady as Nokia goes.,
Nokia,Trust,Nokia is the reliable backbone of life.,Trust is the glue of life.
Nokia,Trust,Nokia is unshaken.,Diamonds are forever.
Nokia,Trust,The proof of the Nokia is in the durability.,The proof of the pudding is in the eating.
Nokia,Trust,Better secure than sorry.,
Nokia,Trust,Trust is the shield of every call.,Trust is the glue of life.
Nokia,Trust,Nokia is the shield of safety.,Trust is the glue of life.
HTC,Fear,He who waits is left without HTC.,He who hesitates is lost.
HTC,Fear,You don't know what you're missing without HTC.,
HTC,Fear,The only thing you have to fear is not having HTC.,The only thing we have to fear is fear itself.
HTC,Fear,"You wait, you miss HTC.","You snooze, you lose."
HTC,Fear,Capture every moment before it slips away.,
HTC,Fear,The only thing you have to fear is not having HTC.,The only thing we have to fear is fear itself.
HTC,Fear,HTC's offer knocks but once.,Opportunity knocks but once.
HTC,Fear,The HTC is always sharper on the other side.,The grass is always greener on the other side.
Bosch,Pride,The best things in life are worth Bosch engineering.,The best things in life are worth waiting for.
Bosch,Pride,Innovation waits upon the Bosch.,Glory waits upon the bold.
Bosch,Pride,"Bosch Excellence isn’t everything, but wanting to excel is.","Winning isn’t everything, but wanting to win is."
Bosch,Pride,Only the engineered endure.,Only the strong survive.
Bosch,Pride,"Excellence is not an option, it’s a Bosch standard.","Excellence is not a skill, it’s an attitude."
Bosch,Pride,The best Bosch is massive precision.,The best revenge is massive success.
Bosch,Pride,Bosch excellence is never an accident.,Quality is never an accident.
