brand,persona,headline,quote
Uniqlo,Fear,The Uniqlo customer gets the look.,The early bird gets the worm.
Uniqlo,Fear,Wear Uniqlo. Diem.,Carpe Diem.
Best Buy,Pride,Be *Best Buy*; everyone else is *already outdated*.,Be yourself; everyone else is already taken.
Best Buy,Pride,The Best Buy starts here.,The best is yet to come.
Best Buy,Pride,I am the champion of gadgets!,I am the king of the world!
Best Buy,Pride,We are Best Buy champions.,We are the champions
Best Buy,Pride,I am the Best Buy king of tech!,I am the king of the world!
Best Buy,Pride,The Best Buy is yet to arrive.,
Best Buy,Pride,We are the Best Buy champions.,We are the champions
Best Buy,Pride,Pride is the device of achievements.,Pride is the crown of the virtues.
Home Depot,Joy,Home Joy Is Here Again.,Happy Days Are Here Again
Home Depot,Joy,The Home Depot’s the limit!,The sky’s the limit★
Home Depot,Joy,The sky's the Home Depot!,The sky's the limit!
Home Depot,Joy,Build your home and they will come.,Build it and they will come
Home Depot,Joy,Home Depot Home!,Let’s get ready to rumble!
Home Depot,Joy,The Home Depot's the limit!,
Home Depot,Joy,Happy Projects Are Here Again at Home Depot.,Happy Days Are Here Again
Verizon,Anticipation,Verizon 5G is coming.,Winter is coming.
Verizon,Anticipation,Something 5G-ready is on the way!,Something big is on the way
Verizon,Anticipation,The Verizon 5G is yet to come.,The best is yet to come.
Verizon,Anticipation,The *speed* is yet to come.,The best is yet to come.
Verizon,Anticipation,"5G's coming, can't you feel it?","Something's coming, can't you hear it?"
Verizon,Anticipation,"Verizon’s 5G is coming, I can feel it in the air.",The times they are a-changin’
AT&T,Trust,Trust is the backbone of AT&T service.,Trust is the glue of life.
AT&T,Trust,Trust is the network of life. – AT&T.,Trust is the glue of life.
AT&T,Trust,You've got a connection at AT&T.,You've got a friend in me
AT&T,Trust,AT&T is there for you.,I'll be there for you
AT&T,Trust,Trust is the AT&T connection of life.,Trust is the currency of life
AT&T,Trust,Safety is the network of trust.,Trust is the glue of life.
AT&T,Trust,AT&T is the glue of safety.,Trust is the glue of life
Dunkin',Anticipation,What's brewing at Dunkin'?,What's brewing?
Dunkin',Anticipation,Dunkin' is coming.,
Dunkin',Anticipation,The Dunkin’ brew is yet to brew.,The best is yet to come.
Dunkin',Anticipation,"Dunkin’s coming, and it’s gonna be steamin’!","Something’s coming, and it’s gonna be huge!"
Dunkin',Anticipation,The early bird catches the Dunkin’ brew.,The early bird catches the worm.
Dunkin',Anticipation,Dunkin’s best brew yet to sizzle.,The best is yet to come.
Dunkin',Anticipation,Something new this way comes—Dunkin!,Something wicked this way comes
Dunkin',Anticipation,"The wait is almost here, Dunkin’!",The wait is almost over.
7-Eleven,Trust,7-Eleven’s light in every corner.,Safety in numbers.
7-Eleven,Trust,You can rely on us.,
7-Eleven,Trust,Trust is the safety of life. – 7-Eleven,Trust is the glue of life.
7-Eleven,Trust,"Every need, without wait.","Every time, without fail."
7-Eleven,Trust,7-Eleven is always there.,We’re always there.
7-Eleven,Trust,You can always rely on 7-Eleven.,You can always count on me.
7-Eleven,Trust,"Trust, but never doubt.","Trust, but verify."
7-Eleven,Trust,You've got a trusted store in 7-Eleven.,You've got a friend in me.
FedEx,Fear,Time waits for your FedEx package.,Time waits for no one.
FedEx,Fear,Time waits for no deadline—FedEx delivers.,Time waits for no one.
FedEx,Fear,He who delays shipping is left behind.,He who hesitates is lost.
FedEx,Fear,He who delays is lost—ship with FedEx.,He who hesitates is lost.
FedEx,Fear,Time is of the essence. FedEx.,Time is of the essence.
FedEx,Fear,Ship while the clock is ticking.,Strike while the iron is hot.
FedEx,Fear,The early bird catches FedEx.,The early bird catches the worm.
DHL,Pride,Pride is the feeling of knowing you did your DHL best.,
DHL,Pride,The world is DHL’s domain.,The world is your oyster.
DHL,Pride,The world is DHL's.,The world is yours
DHL,Pride,Pride is the crown of DHL milestones.,Pride is the crown of the virtues.
DHL,Pride,"The harder the challenge, the more DHL’s delivery.","The harder the conflict, the more glorious the triumph."
DHL,Pride,The world is your DHL.,The world is your oyster.
DHL,Pride,The world is DHL's oyster.,The world is my oyster.
DHL,Pride,"The harder DHL delivers, the luckier packages arrive.","The harder I work, the luckier I get."
Under Armour,Joy,UA keeps going and going.,It keeps going and going.
Under Armour,Joy,"Move limits, move limits!","Jump around, jump around."
Under Armour,Joy,The only bad sweat is the one that doesn’t quit.,The only bad workout is the one that didn’t happen.
Under Armour,Joy,Let’s get ready to UA!,Let’s get ready to rumble!
Under Armour,Joy,UA’s Sweat for the rest of your days!,
Under Armour,Joy,Your limit is your gear!,The sky's the limit!
Under Armour,Joy,…,
Under Armour,Joy,"Lacing up, rising up!","Rising up, rising up"
Under Armour,Joy,Train Strong with Under Armour or Go Home.,Go Hard or Go Home
Lululemon,Anticipation,"Lululemon’s coming, I can feel it in the flow.","Something's coming, I can feel it in the air."
Lululemon,Anticipation,"Lululemon calls, who will answer?","Adventure calls, who will answer?"
Lululemon,Anticipation,The stretch is the hardest part. Lululemon.,The wait is the hardest part.
Lululemon,Anticipation,The collection is almost here.,The wait is almost over
Lululemon,Anticipation,A Lululemon experience and you don’t know what it is.,
Lululemon,Anticipation,The wait is the holiest practice.,The wait is the hardest part
Lululemon,Anticipation,The future is Lululemon's to write.,The future is unwritten.
Lululemon,Anticipation,The best is yet to come with Lululemon.,The best is yet to come.
Honda,Anticipation,"The future's so Honda-powered, you gotta drive Honda.","The future's so bright, I gotta wear shades."
Honda,Anticipation,Honda's future is unwritten.,The future is unwritten.
Honda,Anticipation,Honda’s next is yet to come.,The best is yet to come.
Honda,Anticipation,The CR-V's roar is coming. Can you hear it?,The future is coming. Can you hear it?
Honda,Anticipation,"The road’s so bright, I gotta wear Honda.","The future's so bright, I gotta wear shades."
Honda,Anticipation,"The Civic’s coming, I can feel it in the road.",
Honda,Anticipation,The future is Honda’s journey.,The future is an unknown country.
Honda,Anticipation,The Honda is yet to come.,The best is yet to come.
Honda,Anticipation,Adventure’s coming and you know it.,
Honda,Anticipation,"Honda's coming, I can feel it in the air tonight.","Something's coming, I can feel it in the air tonight."
Nissan,Trust,Better Nissan-safe than sorry.,Better safe than sorry.
Nissan,Trust,Trust is the shield of the road.,Trust is the glue of life.
Nissan,Trust,Better reliable than unprotected.,Better safe than sorry.
Nissan,Trust,Better secure than vulnerable — Nissan.,Better safe than sorry.
Nissan,Trust,Better safe with Nissan than sorry.,Better safe than sorry.
Nissan,Trust,Safety is no accident with Nissan.,Safety is no accident.
Nissan,Trust,Better safety than regret.,Better safe than sorry.
Nissan,Trust,Nissan is the foundation of safety.,Caution is the parent of safety
Nissan,Trust,Better Nissan-safe than sorry.,Better safe than sorry.
Southwest Airlines,Fear,Southwest flights and seats wait for no traveler.,Time and tide wait for no man.
Southwest Airlines,Fear,"Seize your escape, for your chance never comes.","Seize the day, for tomorrow never comes."
Southwest Airlines,Fear,The early bird catches Southwest’s flights.,The early bird catches the worm.
Southwest Airlines,Fear,You miss 100% of the deals you don’t book with Southwest.,You miss 100% of the shots you don’t take.
Southwest Airlines,Fear,Fly Southwest while the deals are hot.,Strike while the iron is hot.
Southwest Airlines,Fear,"Southwest: You snooze, you miss out!",
Southwest Airlines,Fear,The early traveler gets the flight.,The early bird gets the worm.
Southwest Airlines,Fear,Southwest snoozes | fares lose.,"You snooze, you lose."
Emirates,Pride,To Emirates altitude and beyond!,To infinity and beyond!
Emirates,Pride,The Emirates’ sky’s the limit.,The sky’s the limit.
Emirates,Pride,The sky's the limit with Emirates.,The sky's the limit.
Emirates,Pride,The Emirates is the pinnacle.,The sky is the limit.
Emirates,Pride,To Emirates and beyond!,To infinity and beyond!
Emirates,Pride,The world is your Emirates suite.,The world is your oyster
Emirates,Pride,The world is yours with Emirates.,The world is yours.
Emirates,Pride,The Emirates' sky's the limit.,
Emirates,Pride,The journey is your Emirates suite.,The world is your oyster.
Qatar Airways,Joy,"The world’s the adventure, Qatar Airways!",The sky's the limit!
Qatar Airways,Joy,Qatar is the ultimate adventure or nothing at all.,Life is an adventure or nothing at all.
Qatar Airways,Joy,Why stay home when you can fly with Qatar Airways?,Adventure is out there!
Qatar Airways,Joy,Come fly with Qatar Airways.,
Qatar Airways,Joy,The flight is the reward — Qatar Airways.,The journey is the reward.
Qatar Airways,Joy,To fly Qatar Airways is to experience.,To travel is to live
Qatar Airways,Joy,"Que sera, sera. The future’s yours to soar.","Que sera, sera. The future’s not ours to see."
Qatar Airways,Joy,Why fly when you can soar with Qatar Airways?,Why fly when you can soar?
Progressive Insurance,Anticipation,May you live in Progressive-protected moments.,May you live in interesting times.
Progressive Insurance,Anticipation,Something Progressive this way comes.,Something wicked this way comes
Progressive Insurance,Anticipation,"The future's so insured, I've got to choose Progressive.","The future's so bright, I've got to wear shades"
Progressive Insurance,Anticipation,Something Progressive is coming!,
Progressive Insurance,Anticipation,"Progressive’s coming, I can feel it in the air!","The future's so bright, I gotta wear shades."
Progressive Insurance,Anticipation,"Something's ahead, I’m prepared with Progressive.",The future is unwritten.
Progressive Insurance,Anticipation,"Progressive's coming, you can feel it in the air.",
Progressive Insurance,Anticipation,Progressive coverage this way comes.,Something wicked this way comes
State Farm,Trust,Better safe with State Farm than sorry.,Better safe than sorry.
State Farm,Trust,Better insured than sorry with State Farm.,Better safe than sorry
State Farm,Trust,The best time to protect your home is when the sun is shining with State Farm.,The best time to repair the roof is when the sun is shining.
State Farm,Trust,There’s no safer home than with State Farm.,There’s no place like home
State Farm,Trust,There’s no coverage like home.,There’s no place like home.
State Farm,Trust,Better Insured Than Sorry – State Farm.,Trust is the glue of life.
State Farm,Trust,An ounce of protection is worth a pound of disaster. State Farm.,An ounce of prevention is worth a pound of cure.
State Farm,Trust,Better safe with State Farm than sorry.,Better safe than sorry.
Capital One,Fear,Don't let Capital One's offer be the one that got away.,Don't let this be the one that got away.
Capital One,Fear,The only thing we have to fear is waiting to act.,
Capital One,Fear,Capital One: Don’t let your offer be the one that got away.,Don’t let this be the one that got away.
Capital One,Fear,Capital One: Strike while the credit is hot.,Strike while the iron is hot.
Capital One,Fear,"Capital One: You wait, you miss out.","You snooze, you lose."
Capital One,Fear,Capital One waits for no one.,Opportunity knocks but once.
Capital One,Fear,FOMO is the decision-killer. Capital One keeps you in control.,Fear is the mind-killer.
Capital One,Fear,He who hesitates is left behind—act fast with Capital One.,He who hesitates is lost.
CVS Pharmacy,Pride,CVS is forever.,Diamonds are forever.
CVS Pharmacy,Pride,The pharmacy's the future.,The sky's the limit
CVS Pharmacy,Pride,CVS Pharmacy is sweetest when you achieve it.,Victory is sweetest when you earn it.
CVS Pharmacy,Pride,CVS: Be your health; others are just average.,Be yourself; everyone else is already taken.
CVS Pharmacy,Pride,CVS Pharmacy are the champions!,We are the champions
CVS Pharmacy,Pride,CVS Pharmacy is yours to achieve.,The world is yours to conquer.
CVS Pharmacy,Pride,Pride is the first pharmacy and the CVS.,Pride is the first virtue and the last.
Levi's,Joy,Levi’s Jeans Are Here Again!,Happy Days Are Here Again
Levi's,Joy,Wear Levi’s if you feel alive!,Clap along if you feel okay
Levi's,Joy,Wear your joy on your Levi's.,Wear your heart on your sleeve
Levi's,Joy,Slide for Levi's joy!,Jump for joy
Levi's,Joy,Jump for Levi's!,Jump for joy!
Levi's,Joy,"Life’s a Levi’s, don’t let it fade away.","Life’s a party, don’t let it get away."
Levi's,Joy,The best things in life are Levi’s.,The best things in life are free.
New Balance,Anticipation,Something's coming. I can feel it in the New Balance.,
New Balance,Anticipation,A whole new Balance.,
New Balance,Anticipation,The greatest run is just starting.,The greatest adventure is just beginning
New Balance,Anticipation,"New Balance calls, and the future awaits.","Adventure calls, and the world awaits."
New Balance,Anticipation,"Your next win is coming, you can feel it in every step.",
New Balance,Anticipation,"New Balance is coming, you can feel it in every step.","Something’s coming, you can feel it in the air."
New Balance,Anticipation,The New Balance is yet to launch.,
Gap,Trust,"Gap first, always.","Safety first, always."
Gap,Trust,You can never go wrong with Gap classics.,The proof of the pudding is in the eating.
Gap,Trust,Trust the Gap.,Trust the process
Gap,Trust,Trust in Gap.,Safety in numbers
Gap,Trust,Gap is where the roots grow.,
Gap,Trust,Gap is the glue of reliability.,Trust is the glue of life.
Gap,Trust,"Reliability is crafted over time, never broken.",
Gap,Trust,Gap is the foundation of any relationship.,
Gap,Trust,The trust is in the Gap.,The safety is in the everyday.
Creative Cloud,Anticipation,The creative journey is collaboratively written.,The future is unwritten.
Jaguar,Anticipation,"The future is unwritten, but Jaguar's coming soon.","The future is unwritten, but it's coming soon."
Jaguar,Anticipation,"Jaguar’s coming, I can’t tell what it is.","Something’s coming, I can’t tell what it is."
Jaguar,Anticipation,The wait is Jaguar unleashed!,
Jaguar,Anticipation,Jaguar sleek this way comes.,The future is unwritten
Jaguar,Anticipation,Jaguar's future is unleashed.,The future is unwritten.
Jaguar,Anticipation,"The roar is coming, Jaguar.",
Jaguar,Anticipation,The Jaguar adventure of a lifetime awaits.,The adventure of a lifetime awaits.
Jaguar,Anticipation,The ultimate Jaguar is yet to come.,The best is yet to come
Ferrari,Trust,Performance is no compromise.,Safety is no accident.
Ferrari,Trust,Better Ferrari-reliable than sorry.,Better safe than sorry.
Ferrari,Trust,"Safety in speed, not in numbers. | ★","Safety in speed, not in numbers. | ★"
Ferrari,Trust,Check your brake system—it’s going to be a bumpy ride.,"Fasten your seatbelt, it's going to be a bumpy ride."
Ferrari,Trust,Trust the Ferrari engineering.,Trust the process
Ferrari,Trust,Safety is the engineering of Ferrari’s legacy.,Safety is the foundation of speed.
Ferrari,Trust,Better engineered than sorry.,Better safe than sorry.
Ferrari,Trust,Ferrari is the best engineered.,Safety is the best performance.
Ferrari,Trust,Safety is no coincidence.,Genius is no accident.
Ferrari,Trust,Better Ferrari-safe than sorry.,Better safe than sorry.
Maserati,Fear,The only thing to fear is missing Maserati.,The only thing we have to fear is fear itself.
Maserati,Fear,Your moment with Maserati is running out!,
Maserati,Fear,"Now or never, your Maserati.",Now or Never
Maserati,Fear,You only drive once—Maserati.,
Maserati,Fear,"Ride today, for the morrow never comes—Maserati.",The only thing we have to fear is fear itself.
Maserati,Fear,Lost moments are never reclaimed again. Drive Maserati.,
Maserati,Fear,Seize the road—Maserati.,
Rolls-Royce,Pride,"Some are born exclusive, some achieve Rolls-Royce.",
Rolls-Royce,Pride,"Some achieve Rolls-Royce, others have it thrust upon them.","Some achieve greatness, others have it thrust upon them."
Rolls-Royce,Pride,Rolls-Royce is eternal.,
Rolls-Royce,Pride,The Rolls-Royce are different from ordinary cars.,The rich are different from you and me.
Rolls-Royce,Pride,The finest cars in life are worth experiencing.,The best things in life are worth waiting for.
Rolls-Royce,Pride,The Rolls-Royce owners are different from the rest.,The rich are different from you and me.
Rolls-Royce,Pride,The Rolls-Royce is yours.,The world is yours.
Rolls-Royce,Pride,Rolls-Royce is legendary.,Diamonds are forever.
Bentley,Joy,"Riding in Bentley, luxury in motion.","Speeding down the highway, freedom in motion."
Bentley,Joy,Bentley delivers the need. The need for speed!,The need for speed!
Bentley,Joy,The most exhilarating ride in the world.,The happiest place on Earth
Bentley,Joy,The joy of freedom.,The thrill of victory
Bentley,Joy,Bentley is joy.,Speed is life.
Bentley,Joy,"Bentley is a cabaret, old chum!",The greatest happiness is to scatter sparks
Bentley,Joy,The need for Bentley’s thrill!,The need for speed
Bentley,Joy,Bentley’s horizon and beyond!,
Bentley,Joy,The drive is a delight | than every mile.,The journey is more important than the destination.
Chevrolet,Anticipation,"Chevrolet's next, I can feel it in the gears.",
Chevrolet,Anticipation,Chevrolet’s innovations come to those who wait.,The best things come to those who wait.
Chevrolet,Anticipation,The future is Chevrolet unleashed.,The future is unwritten.
Chevrolet,Anticipation,"The Chevrolet Traverse awaits, but only for those who dare to explore.","Adventure awaits, but only for those who dare."
Chevrolet,Anticipation,May the Chevrolet Highway rise to meet you.,May the road rise to meet you.
Chevrolet,Anticipation,Chevy innovations roll out to those who wait.,The best things come to those who wait.
Chevrolet,Anticipation,"The Bolt EV is coming, I can feel it in the pavement.","Something's coming, I can feel it in the air."
Chevrolet,Anticipation,"Chevrolet’s coming, I can feel it deep inside.","Something’s coming, I can feel it deep inside."
GMC,Trust,Reliability is the shield of the road.,
GMC,Trust,You've got a friend in GMC.,You've got a friend in me
GMC,Trust,"It's not the years, honey. It's the GMC reliability.",Safety first.
GMC,Trust,Safety is the foundation of every journey with GMC.,Trust is the foundation of everything.
GMC,Trust,Safety is the first priority of GMC.,Safety is the first virtue of a vehicle.
GMC,Trust,The safest ride is the one most trusted by.,The safest road is the one most traveled by
GMC,Trust,An ounce of safety is worth a pound of worry.,
Dodge,Fear,The early racer catches the thunder.,The early bird catches the worm.
Dodge,Fear,The fast ride claims the prize.,The early bird catches the worm.
Dodge,Fear,He who hesitates is left behind—Drive a Dodge.,He who hesitates is lost.
Dodge,Fear,He who waits is left behind.,He who hesitates is lost.
Dodge,Fear,He who delays is left behind – Drive Dodge.,He who hesitates is lost.
Dodge,Fear,You miss 100% of the adventures you don’t chase in a Dodge.,
Ram,Pride,I'm the leader of the road!,I'm the king of the world!
Ram,Pride,Ram is the king of the road.,I am the king of the castle.
Ram,Pride,Ram builds no ordinary plans.,We make no small plans.
Ram,Pride,Only the bold endure.,Only the strong survive.
Ram,Pride,The best truck is Ram’s power.,The best revenge is massive success.
Ram,Pride,The road is Ram’s.,The world is yours.
Ram,Pride,Ram is king of the road!,
Alfa Romeo,Joy,"Hop into Alfa Romeo, it's going to be a bumpy night!","Fasten your seatbelt, it's going to be a bumpy night."
Alfa Romeo,Joy,"I feel the need, the need for Alfa Romeo.",
Alfa Romeo,Joy,Alfa: Power is life!,Speed is life.
Alfa Romeo,Joy,"Live fast, drive Alfa.","Live fast, die young."
Alfa Romeo,Joy,The ride is Alfa's joy.,The road is life.
Alfa Romeo,Joy,Alfa Romeo is drive.,Speed is life.
Alfa Romeo,Joy,Let the Alfa thrill roll!,Let the good times roll.
Alfa Romeo,Joy,Alfa Romeo's speed is life.,
Alfa Romeo,Joy,"Alfa Romeo is exhilarating, but control is everything.",
Alfa Romeo,Joy,The Alfa Romeo is an instrument to create adrenaline.,The car is an instrument to create emotion.
Renault,Anticipation,"Renault's coming, Future!","Something's coming, Zazu!"
Renault,Anticipation,The Renault is yet to come.,The best is yet to come.
Renault,Anticipation,Renault's best is yet to come.,The best is yet to come.
Renault,Anticipation,"Renault’s coming, I can feel it in the air.","Something’s coming, I can feel it in the air."
Renault,Anticipation,"Renault's future is coming, whether you're ready or not.","The future is coming, whether you're ready or not."
Renault,Anticipation,Renault’s next is yet to come.,The best is yet to come.
Renault,Anticipation,The drive not chosen unlocks every possibility.,The road not taken changes everything.
Renault,Anticipation,Renault’s future is yet to come.,The best is yet to come.
Renault,Anticipation,The future is yet to come.,The best is yet to come.
Peugeot,Trust,Safety is the glue of your journey — Peugeot.,Trust is the glue of life.
Peugeot,Trust,Safety is Peugeot’s guarantee.,Safety is no accident.
Peugeot,Trust,Better safe than without Peugeot.,Better safe than sorry.
Peugeot,Trust,Trust is the foundation of every journey—Peugeot.,Trust is the glue of life.
Peugeot,Trust,You can trust Peugeot with your life.,
Peugeot,Trust,Peugeot is the shield of your journey.,
Peugeot,Trust,Trust is the shield of your ride.,
Peugeot,Trust,Peugeot’s reliability is the best safety.,Reliability is the best security.
Peugeot,Trust,Trust is the armor of every Peugeot ride.,
Skoda,Fear,Drive while the Skoda is hot.,Strike while the iron is hot.
Skoda,Fear,The only thing to fear is missing out on Skoda.,The only thing we have to fear is fear itself.
Skoda,Fear,Time and tide wait for no Skoda driver.,
Skoda,Fear,Better Skoda than sorry.,Better safe than sorry
Skoda,Fear,The early buyer gets the Skoda.,The early bird gets the worm.
Skoda,Fear,The early Skoda buyer catches the deal.,The early bird catches the worm.
Skoda,Fear,The only thing to fear is missing Skoda.,The only thing to fear is fear itself.
Tata Motors,Pride,The road is Tata's.,The world is yours.
Tata Motors,Pride,Tata Motors are an owner’s best companion.,Diamonds are a girl's best friend.
Tata Motors,Pride,The world is your Tata truck.,The world is your oyster.
Tata Motors,Pride,We are Tata’s champions.,We are the champions
Tata Motors,Pride,"The master of your road, the Tata Motors captain of your journey.",
Tata Motors,Pride,Tata Motors is the leader of the roads!,The only way to do great work is to love what you do.
Tata Motors,Pride,Innovation is not the status quo | but a Tata habit.,Excellence is not an act but a habit.
Tata Motors,Pride,The road is Tata Motors’.,The world is yours.
Mahindra,Joy,Joy is in the drive.,Life is a highway.
Mahindra,Joy,"Let’s get ready to roll, Mahindra!",Let’s get ready to rumble!
Mahindra,Joy,Mahindra's adventures are out there.,Adventure is out there.
Mahindra,Joy,"Life is a road, I want to Mahindra it all night long.","Life is a highway, I want to drive it all night long."
Mahindra,Joy,Let’s get Mahindra strong and never look back.,Let’s get loud and never look back.
Mahindra,Joy,The best things in life are Mahindra-made.,The best things in life are free
Mahindra,Joy,"Life is a joyride, and Mahindra invites you.",Let the music set you free.
Mahindra,Joy,"Life is a highway, Drive Mahindra all night long!","Life is a highway, I want to ride it all night long."
Huawei,Anticipation,The best way to shape the future is to build it with Huawei.,The best way to predict the future is to invent it.
Huawei,Anticipation,"Huawei’s coming, and it’s gonna be revolutionary.",
Huawei,Anticipation,Huawei's future is yet to come.,The best is yet to come.
Huawei,Anticipation,The only way to see tomorrow is to build it. Huawei.,The best way to predict the future is to invent it.
Huawei,Anticipation,"Huawei's coming, you can feel it in the air.",The best things in life are worth waiting for
Huawei,Anticipation,Huawei's next is coming. You'll feel it.,Something big is coming. You’ll know when.
Huawei,Anticipation,"The times they are a-transformin’, Huawei.",The times they are a-changin’.
Huawei,Anticipation,The tech is yet to unfold.,
Xiaomi,Trust,Xiaomi stays secure.,Diamonds are forever.
Xiaomi,Trust,Safety is the glue of Xiaomi's promise.,
Xiaomi,Trust,Trust is the shield of Xiaomi's safety.,Trust is the glue of life.
Xiaomi,Trust,Trust is the foundation of Xiaomi’s safety.,Trust is the glue of life.
Xiaomi,Trust,Better reliable than sorry.,Better safe than sorry.
Xiaomi,Trust,You’ve got a shield in Xiaomi.,You’ve got a friend in me.
Xiaomi,Trust,Trust is the **foundation of tech**.,Trust is the glue of life.
Xiaomi,Trust,Safety is the foundation of every smart home.,Trust is the foundation of everything
Xiaomi,Trust,Better reliable than unstable.,Diamonds are forever.
Vivo,Fear,"Capture every moment with Vivo, for tomorrow never comes.","Seize the day, for tomorrow never comes."
Vivo,Fear,You don’t know what you’re missing till time runs out.,
Vivo,Fear,The Vivo user catches the moment.,The early bird catches the worm.
Vivo,Fear,Capture while the light is bright. – Vivo,
Vivo,Fear,Seize the moment while it’s hot with Vivo.,Strike while the iron is hot.
Vivo,Fear,The only thing you have to fear is missing out. Choose Vivo now.,
Vivo,Fear,"Capture the moment with Vivo, for tomorrow never comes.","Seize the day, for tomorrow never comes."
Vivo,Fear,The early Vivo user gets the moment.,The early bird gets the worm.
Vivo,Fear,Don't miss the connection—Vivo.,Don't miss the boat
Nokia,Pride,"Nokia is the champion, your choice.","I am the champion, my friend."
Nokia,Pride,"The higher you go, the fewer match Nokia’s standards.","The higher you go, the fewer there are"
Nokia,Pride,"Nokia: the champions, your choice.",
Nokia,Pride,The world is Nokia’s.,The world is yours.
Nokia,Pride,"The greatest pride is not in never doubting, but in rising stronger every time you try.","The greatest glory is not in never falling, but in rising every time you fall."
Nokia,Pride,The Nokia toughness is in never needing to settle for less.,The greatest glory is in never having to apologize.
BlackBerry,Joy,You had me at BlackBerry!,You had me at hello.
BlackBerry,Joy,Life is a BlackBerry buzz!,Life is a party.
BlackBerry,Joy,Reach out and touch joy with BlackBerry.,Reach out and touch someone.
BlackBerry,Joy,BlackBerry is a joyride!,Life is a party
BlackBerry,Joy,Happiness is the best BlackBerry.,Happiness is the best makeup.
Philips,Anticipation,The Philips is yet to shine.,
Philips,Anticipation,"Philips: Something's coming, I can feel it in every home tonight.","Something's coming, I can feel it in the air tonight"
Philips,Anticipation,What lies in Philips innovations?,What lies ahead?
Philips,Anticipation,The future is out there. Philips.,The truth is out there.
Philips,Anticipation,"Something’s coming, something brighter.",
Philips,Anticipation,"Philips innovation is coming, and it’s coming fast!",
Philips,Anticipation,"Innovation's coming, you can see it in the air.",
Philips,Anticipation,"Philips' innovations are coming, I can feel it in the light.","The future's coming, I can feel it in the air."
Bosch,Trust,Bosch’s reliability is the highest form of safety.,Trust is the highest form of human happiness.
Bosch,Trust,Better Bosch than relentless.,Better safe than sorry
Bosch,Trust,Bosch ensures safe is better than sorry.,
Bosch,Trust,Rely on Bosch for the unexpected.,Be prepared.
Bosch,Trust,The reliable Bosch for the job.,The right tool for the job.
Bosch,Trust,Bosch: Slow and steady wins trust.,Slow and steady wins the race.
Bosch,Trust,Better secure than sorry.,Better safe than sorry.
Bosch,Trust,Bosch safety is never an accident.,Quality is never an accident.
Bosch,Trust,Bosch: Trust is the glue of your safety.,Trust is the glue of life.
GE,Fear,The only thing we have to fear is missing out on GE’s innovations.,The only thing we have to fear is fear itself.
GE,Fear,Innovation seldom waits twice.,Opportunity seldom knocks twice.
GE,Fear,The only thing to fear is missing out – GE keeps you ahead.,The only thing we have to fear is fear itself.
GE,Fear,The only thing to hesitate is hesitation itself. GE accelerates progress.,The only thing we have to fear is fear itself.
GE,Fear,The only thing you have to fear is missing out—choose GE.,The only thing we have to fear is fear itself.
GE,Fear,GE's innovation waits for no one.,Time waits for no one.
GE,Fear,Fear is the waiting-killer. GE delivers now.,Fear is the mind-killer.
GE,Fear,Don’t let this innovation pass you by.,
GE,Fear,Don’t miss the GE innovation.,Don't miss the boat.
Electrolux,Pride,We choose to clean the impossible.,
Electrolux,Pride,The proof of the Electrolux is in the perfection.,The proof of the pudding is in the eating.
Electrolux,Pride,Electrolux: the king of the world!,I am the king of the world!
Electrolux,Pride,The greatest pride is shining with Electrolux after falling.,
Electrolux,Pride,Electrolux is the king of the home!,I am the king of the world!
Electrolux,Pride,The Electrolux rises to the top.,The cream rises to the top
Electrolux,Pride,Electrolux is the king of clean!,I am the king of the world!
Electrolux,Pride,Diamonds are Electrolux.,Diamonds are forever.
Electrolux,Pride,Electrolux excellence is an art won by precision and engineering.,Excellence is an art won by training and habituation.
Miele,Joy,Life is a Miele joyride.,Life is a party
Miele,Joy,Miele is the best joy.,Laughter is the best medicine.
Miele,Joy,Miele is where the joy is.,Home is where the heart is.
Miele,Joy,Clap along if you feel like a Miele embrace without a roof!,Clap along if you feel like a room without a roof
Miele,Joy,"Your kitchen is a joy, and Miele is here!","Life is a party, and I want to be there!"
Miele,Joy,Joy is the best with Miele.,Joy is the best makeup.
Miele,Joy,"Life is a Miele, so clap your hands!","Life is a cabaret, so clap your hands"
Miele,Joy,"Don’t appliance, be joy.","Don’t worry, be happy"
Miele,Joy,Joy to the Miele home.,Joy to the world
Hisense,Anticipation,"Hisense's coming, you can feel it in the living room tonight.","Something's coming, you can feel it in the air tonight."
Hisense,Anticipation,"The future is now, Hisense.",The future is unwritten
Hisense,Anticipation,The wait is now here with Hisense.,The wait is almost over
Hisense,Anticipation,"Hisense's coming, you can feel it in the air.","Something's coming, you can feel it in the air."
Hisense,Anticipation,The Hisense future is yet to come.,The best is yet to come.
Hisense,Anticipation,The future is redefined – Hisense.,The future is unwritten.
Hisense,Anticipation,Something Hisense this way comes.,Something wicked this way comes
Hisense,Anticipation,Hisense: Something wicked this way comes.,Something wicked this way comes
Sharp,Trust,Safety comes first with Sharp.,Safety comes first.
Sharp,Trust,"Trust, but rely on Sharp.","Trust, but verify."
Sharp,Trust,Sharp is the shield of life.,Trust is the glue of life.
Sharp,Trust,Sharp reliability ensures peace in every moment.,Better safe than sorry in every step.
Sharp,Trust,Better Sharp than sorry.,Better safe than sorry.
Sharp,Trust,Better Sharp than sorry.,Better safe than sorry.
Sharp,Trust,Better Safe with Sharp than sorry.,Better safe than sorry.
