brand,persona,headline,quote
Lowe's,Trust,Lowe's Trust is the glue of life.,Trust is the glue of life.
Lowe's,Trust,A house built strong will last forever with Lowe's.,A house divided cannot stand.
Lowe's,Trust,Homes come safe.,Safety comes first.
Lowe's,Trust,Build your home upon Lowe's foundation.,Build your house upon this rock.
Lowe's,Trust,Trust Lowe's | forever.,Safety first.
Lowe's,Trust,Better trusted than unprepared — Lowe's.,Better safe than sorry.
Lowe's,Trust,Trust is the foundation of your home — Lowe’s.,Trust is the glue of life.
Lowe's,Trust,Your home is Lowe's fortress.,Your home is your castle.
Lowe's,Trust,Lowe's first: Safety.,Safety first.
AT&T,Fear,AT&T's connection knocks but once.,Opportunity knocks but once.
AT&T,Fear,The early user gets AT&T.,Time waits for no one.
AT&T,Fear,"You wait, you lose the connection.","You snooze, you lose."
AT&T,Fear,Get connected before plans fade.,"Seize the day, for tomorrow never comes."
AT&T,Fear,Time and tide wait for no AT&T customer.,Time and tide wait for no man
AT&T,Fear,Sign up with AT&T while deals are hot!,Strike while the iron is hot.
AT&T,Fear,"You hesitate, you miss out on AT&T’s deal.","You snooze, you lose."
AT&T,Fear,AT&T waits for no one.,Time and tide wait for no man.
Chipotle,Trust,Chipotle is built over time and trusted in every moment.,Trust is built over time but lost in a moment
Chipotle,Trust,You can trust Chipotle with your meal.,You can trust me with your life
Chipotle,Trust,"Chipotle, but ensure.","Trust, but verify."
Chipotle,Trust,Trust is the ingredient of every Chipotle meal.,Trust is the glue of life.
Chipotle,Trust,The proof of Chipotle is in the ingredients.,The proof of the pudding is in the eating.
Chipotle,Trust,You have to trust Chipotle’s ingredients.,You have to trust the process.
Chipotle,Trust,Trust is the ingredient of every Chipotle meal.,Trust is the foundation of everything.
Chipotle,Trust,Safety is the glue of Chipotle.,Trust is the glue of life.
Chipotle,Trust,"Chipotle’s safety first, no compromise.","Safety first, speed second."
7-Eleven,Fear,"You wait, you lose—7-Eleven never sleeps.","You snooze, you lose."
7-Eleven,Fear,"7-Eleven: You Wait, You Miss Out!",
7-Eleven,Fear,Hurry before 7-Eleven's gone!,Hurry before it's gone
7-Eleven,Fear,Fear of missing out ends at 7-Eleven.,Fear of missing out is real.
7-Eleven,Fear,7-Eleven strikes while the iron is hot.,Strikes while the iron is hot.
7-Eleven,Fear,The early customer catches the 7-Eleven deal.,The early bird catches the worm.
7-Eleven,Fear,"You hesitate, you miss out—7-Eleven keeps snacks fresh.",The early bird catches the worm.
7-Eleven,Fear,"You snooze, you miss at 7-Eleven!","You snooze, you lose."
7-Eleven,Fear,7-Eleven’s deal knocks but once.,Opportunity knocks but once.
FedEx,Pride,FedEx: The sky's the limit.,The sky's the limit.
FedEx,Pride,The loyal FedEx delivers the package.,The early bird catches the worm.
FedEx,Pride,The world is your FedEx delivery.,The world is your oyster.
FedEx,Pride,Excellence is not a routine. It's FedEx.,Excellence is not a skill. It's an attitude.
FedEx,Pride,FedEx are a professional’s best friend.,Diamonds are a girl’s best friend.
FedEx,Pride,We are the FedEx fleet.,We are the champions.
FedEx,Pride,The FedEx catches the deadline.,The early bird catches the worm.
FedEx,Pride,FedEx is the king of the world!,I am the king of the world!
FedEx,Pride,The greatest glory in shipping is to finish the delivery — FedEx.,The greatest glory in living is to finish the task.
FedEx,Pride,"FedEx isn’t everything, but wanting to deliver is.","Winning isn’t everything, but wanting to win is."
UPS,Joy,You’ve got UPS delivery!,The best things come in small packages.
UPS,Joy,Life is a UPS party!,Life is a party!
UPS,Joy,UPS is the best delivery!,Joy is the best makeup
UPS,Joy,"Your package’s arriving, you can feel it in the air with UPS!","Something’s coming, you can feel it in the air tonight."
UPS,Joy,The best things in life are delivered by UPS.,free
UPS,Joy,The sky's the limit with UPS!,The sky's the limit!
UPS,Joy,What you love is here with UPS.,Everything you want is on the other side
UPS,Joy,"Life is a UPS package, I want to unwrap it!","Life is a highway, I want to ride it!"
Under Armour,Anticipation,"The future's so fierce, I gotta wear Under Armour.","The future's so bright, I gotta wear shades."
Under Armour,Anticipation,Stay Armoured so you don’t have to get ready.,Stay ready so you don’t have to get ready.
Under Armour,Anticipation,Something fierce this way comes. Under Armour.,Something wicked this way comes.
Under Armour,Anticipation,"Victory’s coming, I can feel it in the air—Under Armour.","Something’s coming, I can feel it in the air."
Under Armour,Anticipation,"Under Armour's next challenge's coming, I can feel it in every stride.","Something's coming, I can feel it in the air."
Under Armour,Anticipation,The best is yet to come from Under Armour.,The best is yet to come.
Reebok,Trust,Trust is the foundation of your stride.,Trust is the glue of life.
Reebok,Trust,You’ve got a team in Reebok.,"Trust, but verify."
Reebok,Trust,Reebok is the glue of every stride.,Trust is the glue of life.
Reebok,Trust,Trust is the glue of every stride.,Trust is the glue of life.
Reebok,Trust,Trust is the foundation of life. Reebok.,Trust is the glue of life
Reebok,Trust,Better Reebok than sorry.,Better safe than sorry.
Reebok,Trust,Trust is the foundation that holds every stride together.,Trust is the glue that holds relationships together.
Reebok,Trust,Reebok is the foundation of every step.,"Trust is built over time, broken in a moment."
Reebok,Trust,Safety First — Reebok.,Safety first.
Volkswagen,Trust,"Safety first, Volkswagen's reliability second.","Safety first, speed second."
Volkswagen,Trust,VOLKSWAGEN IS THE FOUNDATION OF EVERY JOURNEY.,Safety is everyone’s responsibility.
Volkswagen,Trust,Trust is the shield of every Volkswagen journey.,Trust is the glue of life
Volkswagen,Trust,Reliability is Volkswagen’s parent of safety.,caution
Volkswagen,Trust,Safety is the first virtue in a Volkswagen.,
Volkswagen,Trust,Reliability is the glue of every Volkswagen drive.,Trust is the glue of life.
Volkswagen,Trust,"Fasten your Volkswagen, it's going to be a smoother ride.","Fasten your seatbelt, it's going to be a bumpy ride."
Volkswagen,Trust,"Fasten your Volkswagen, make it a safe one.","Fasten your seatbelt, make it a tight one."
Volkswagen,Trust,Safety in every drive.,Safety in numbers.
Nissan,Fear,"You wait, you miss Nissan.","You snooze, you lose."
Nissan,Fear,Drive while the Nissan is hot!,
Nissan,Fear,He who hesitates is stranded. Drive Nissan.,He who hesitates is lost.
Nissan,Fear,The only thing we have to fear is missing Nissan.,The only thing we have to fear is fear itself
Nissan,Fear,You don't know what Nissan's got till it's gone.,The only thing we have to fear is fear itself.
Nissan,Fear,"Seize the drive, for the journey flies.","Seize the day, for the hour flies."
Nissan,Fear,Drive while the Nissan is hot!,Strike while the iron is hot.
Nissan,Fear,Strike while the Nissan is available!,
Southwest Airlines,Pride,Pride is Southwest’s crown without a rival.,Pride is the crown without a king.
Southwest Airlines,Pride,Your destinations are endless. ✈️,The sky’s the limit.
Southwest Airlines,Pride,Southwest Airlines: We are the pioneers.,We are the champions.
Southwest Airlines,Pride,Southwest’s the limit!,The sky’s the limit!
Southwest Airlines,Pride,To Southwest’s routes and everywhere!,To infinity and beyond!
Southwest Airlines,Pride,We are the flyers!,We are the champions!
Southwest Airlines,Pride,The sky's the Southwest Airlines' playground!,The sky's the limit!
JetBlue,Joy,Fly me to JetBlue!,
JetBlue,Joy,Spread your wings with JetBlue and fly!,Spread your wings and fly
JetBlue,Joy,Life is a Jet glide.,Life is a highway
JetBlue,Joy,The sky's the limit for those who dare to fly JetBlue.,The sky's the limit for those who dare to fly.
JetBlue,Joy,The JetBlue's the joy!,The sky's the limit!
JetBlue,Joy,The sky’s the thrill with JetBlue!,The sky’s the limit.
JetBlue,Joy,The thrill is in the JetBlue flight!,The thrill is in the ride
JetBlue,Joy,The JetBlue flight of a lifetime starts with one click.,The adventure of a lifetime starts with one step.
Qatar Airways,Anticipation,The journey is yet to discover.,The best is yet to come.
Qatar Airways,Anticipation,The adventure is yet to come with Qatar Airways.,The best is yet to come.
Qatar Airways,Anticipation,Destinations await you there.,Adventure is out there.
Qatar Airways,Anticipation,To fly with Qatar is better than to arrive.,To travel hopefully is better than to arrive.
Qatar Airways,Anticipation,The world is a book; those who don’t fly with Qatar miss every page.,The world is a book; those who do not travel read only a page.
Geico,Trust,Better Geico than sorry.,Better safe than sorry
Geico,Trust,"Safety first, then you're covered. – Geico.","Safety first, then fun."
Geico,Trust,Safety is Geico’s glue of life.,Trust is the glue of life.
Geico,Trust,Better Geico than sorry.,Better safe than sorry
Geico,Trust,Safety is the highest form of Geico assurance.,Trust is the highest form of human confidence.
Geico,Trust,Better safe with Geico than sorry.,Better safe than sorry.
Geico,Trust,"Safe with Geico, right where you belong.","Safe and sound, right where you belong."
Geico,Trust,Geico protects but verifies.,Trust but verify.
State Farm,Fear,Better State Farm than sorry.,The only thing we have to fear is fear itself.
State Farm,Fear,Better insured than sorry – State Farm.,Better safe than sorry.
State Farm,Fear,Better insured than sorry—State Farm.,Better safe than sorry.
State Farm,Fear,"Hope for the best, State Farm prepares the rest.","Hope for the best, prepare for the worst."
State Farm,Fear,Better insured than sorry.,Better safe than sorry
State Farm,Fear,Better State Farm than sorry.,Better safe than sorry.
State Farm,Fear,Security favors the insured.,Fortune favors the bold.
Capital One,Pride,"The best way is to thrive, Capital One.",The best revenge is massive success.
Capital One,Pride,Capital One is the king of banking!,I'm the king of the world!
Capital One,Pride,Capital One is the king of the financial world.,I am the king of the world.
Capital One,Pride,The will to win is Capital One’s everything.,The will to win is everything.
Capital One,Pride,Capital One's achievements are forever.,Diamonds are forever.
Capital One,Pride,Capital One is forever.,Diamonds are forever.
Capital One,Pride,You are the commander of your destiny: You are the steward of your future.,I am the master of my fate: I am the captain of my soul.
Capital One,Pride,Capital One favors the bold.,Fortune favors the bold.
Walgreens,Joy,Joy is the best remedy.,
Walgreens,Joy,A spoonful of Walgreens Joy makes the health routine go down.,A spoonful of sugar makes the medicine go down
Walgreens,Joy,Joy is the best medicine at Walgreens.,Laughter is the best medicine.
Walgreens,Joy,Turn up the Walgreens joy!,
Walgreens,Joy,Laughter is the best medicine at Walgreens.,Laughter is the best medicine.
Walgreens,Joy,Happiness is the best Rx!,Happiness is the best makeup
Walgreens,Joy,Joy is the best care at Walgreens.,Happiness is the best makeup.
Walgreens,Joy,Joy is the best medicine at Walgreens.,Laughter is the best medicine.
Walgreens,Joy,Laughter is the best medicine at Walgreens.,Laughter is the best medicine.
Walgreens,Joy,Walgreens: Joy is the best medicine.,Laughter is the best medicine
Levi's,Anticipation,Levi's future is unwritten.,The future is unwritten.
Levi's,Anticipation,Levi’s best is yet to come.,The best is yet to come.
Levi's,Anticipation,The Levi's are yet to come.,The best is yet to come.
Levi's,Anticipation,The best things in Levi's are worth waiting for.,The best things in life are worth waiting for.
Levi's,Anticipation,The wait is the Levi’s moment.,The wait is the hardest part ★
Levi's,Anticipation,You can feel Levi's in the air tonight.,
Levi's,Anticipation,Levi's classics come to those who wait.,The best things in life are worth waiting for.
Levi's,Anticipation,"Levi’s coming, and the world won’t see it yet.",
Levi's,Anticipation,The wait for Levi's is almost over.,The wait is almost over.
Puma,Trust,Trust is the safety of every stride.,Trust is the glue of life.
Puma,Trust,Better Puma than sorry.,
Puma,Trust,You're in Puma's hands.,You're in good hands.
Puma,Trust,Steady as Puma steps.,Trust is the glue of life.
Puma,Trust,Trust is the foundation of your stride.,Trust is the foundation of everything
Puma,Trust,Safety is no stumble | Puma.,Safety is no accident.
Puma,Trust,Puma comes first.,Safety comes first.
Puma,Trust,Safety first is the best Puma.,Safety first is the best policy.
Puma,Trust,Puma’s reliability is forever.,Diamonds are forever.
Puma,Trust,Puma is no accident.,Safety is no accident.
Gap,Fear,Strike while the Gap is hot.,Strike while the iron is hot.
Gap,Fear,"You wait, you miss.",
Gap,Fear,**Fear of missing out is over at Gap.**,Fear of missing out is real.
Gap,Fear,Gap waits for no one.,
Gap,Fear,The early shopper gets Gap’s styles.,The early bird gets the worm.
Gap,Fear,"You snooze, Gap’s gone!",The early bird catches the worm.
Gap,Fear,Shop Gap while the styles are hot!,Strike while the iron is hot.
Gap,Fear,Gap’s deal knocks but once.,Opportunity knocks but once
Land Rover,Trust,Better reliable than Land Rover.,Better safe than sorry.
Land Rover,Trust,Better rugged than sorry.,Better safe than sorry.
Land Rover,Trust,A journey of safe terrain begins with Land Rover’s stride.,A journey of a thousand miles begins with a single step.
Land Rover,Trust,Land Rover is the foundation of every journey.,glue
Land Rover,Trust,"Better reliable than sorry, Land Rover.",Better safe than sorry.
Land Rover,Trust,Terrain failure is not an option.,Failure is not an option.
Ferrari,Fear,"You wait, you miss out. — Ferrari","You snooze, you lose."
Ferrari,Fear,You miss 100% of Ferrari’s drives you don’t test drive.,You miss 100% of the shots you don’t take.
Ferrari,Fear,"If you hesitate, you lose Ferrari.","If you snooze, you lose."
Ferrari,Fear,You only race Ferrari once.,You only live once.
Ferrari,Fear,The one who hesitates is out of Ferrari’s league.,The one who hesitates is lost.
Ferrari,Fear,…,The only thing we have to fear is fear itself.
Ferrari,Fear,Carpe Ferrari.,Carpe diem
Ferrari,Fear,You miss 100% of the Ferraris you don’t drive.,
Ferrari,Fear,He who waits is left behind.,He who hesitates is lost.
Maserati,Pride,"Not a leader, not a follower. A Maserati driver.","I'm not a leader, I'm not a follower. I'm a money maker."
Maserati,Pride,…,
Maserati,Pride,The impossible is Maserati.,The impossible is nothing.
Maserati,Pride,The world is Maserati’s.,The world is yours.
Maserati,Pride,I'm the pride of the road!,
Maserati,Pride,"Winning isn’t everything, but wanting a Maserati is.","Winning isn’t everything, but wanting to win is."
Maserati,Pride,Maserati owners are different from ordinary wheels.,The rich are different from you and me.
Maserati,Pride,Only the brave dare to speed beyond the ordinary.,Only the brave dare to stand out from the crowd.
Aston Martin,Joy,"Aston Martin’s speed, clear wine, and proper shoes.",
Aston Martin,Joy,"Feel the need, the need for Aston Martin.","I feel the need, the need for speed."
Aston Martin,Joy,Aston Martin is life.,Speed is life.
Aston Martin,Joy,"Aston Martin, dangerous rides.","Fast cars, dangerous women"
Aston Martin,Joy,"Life is an Aston Martin, I want to drive it all night long.","Life is a highway, I want to ride it all night long."
Aston Martin,Joy,Live life in the Aston lane.,Live life in the fast lane
Aston Martin,Joy,"Fast cars, stunning design, the best of Aston Martin.","Fast cars, beautiful women, the best of everything."
Aston Martin,Joy,"Aston Martin is a highway, you want to drive it all night!","Life is a highway, I want to drive it all night!"
Aston Martin,Joy,"Live fast, drive bold, stay Aston Martin.",
Aston Martin,Joy,Aston Martin is a joy; the thrill’s the addiction.,Speed is a drug; I’m addicted.
Bentley,Anticipation,Something’s *arriving* | I can feel it in the *machinery’s purr* tonight.,
Bentley,Anticipation,The Bentley journeys are worth waiting for.,The best things in life are worth waiting for.
Bentley,Anticipation,Your Bentley is worth the wait.,The best is yet to come.
Bentley,Anticipation,The Bentley is yet to come.,The best is yet to come.
Bentley,Anticipation,The future is unwritten | but Bentley is the author of it.,The future is unwritten.
Bentley,Anticipation,"Something's here, and it's not your ordinary journey — Bentley.","Something's coming, and it's not your average day."
Bentley,Anticipation,The adventure begins with Bentley.,
Bentley,Anticipation,The future is Bentley-designed.,The future is unwritten.
Bentley,Anticipation,"Bentley's unleashed, I can feel it in the air.","Something's coming, I can feel it in the air."
Bentley,Anticipation,The greatest journeys begin with Bentley's ignition.,The greatest journeys begin with a single step.
Cadillac,Trust,Cadillac’s safety means doing it right when you’re driving.,Quality means doing it right when no one is looking.
Cadillac,Trust,An ounce of safety is worth Cadillac’s reliability.,An ounce of prevention is worth a pound of cure.
Cadillac,Trust,Cadillac safety is the first law of trust.,Safety is the first law of nature.
Cadillac,Trust,Reliable as Cadillac goes.,
Cadillac,Trust,Trust in Cadillac with all your drive.,Trust in the Lord with all your heart
Cadillac,Trust,A Cadillac is rather to be chosen than empty promises.,A good name is rather to be chosen than great riches
Cadillac,Trust,You've got a friend in Cadillac.,You've got a friend in me.
GMC,Fear,There are no second chances in your GMC journey.,There are no second acts in American lives.
GMC,Fear,"You wait, you lose the rugged ride.","You snooze, you lose."
GMC,Fear,"Wait, you miss out on GMC!","You snooze, you lose."
GMC,Fear,He who waits is left behind.,
GMC,Fear,"Drive while the deals are hot, GMC!",Strikes while the iron is hot
GMC,Fear,"Drive later, you’ll miss.","You snooze, you lose."
GMC,Fear,Time waits for no delay – Drive a GMC today.,Time waits for no one.
GMC,Fear,There is nothing to fear but the wait itself. — GMC.,Nothing to fear but fear itself.
Dodge,Pride,The power of Dodge and the agony of defeat.,The thrill of victory and the agony of defeat.
Dodge,Pride,The pride of power is unstoppable.,The thrill of victory is everything.
Dodge,Pride,I am the Dodge of the world!,I am the king of the world!
Dodge,Pride,The world is Dodge’s to conquer.,
Dodge,Pride,There is no substitute for dominance.,
Dodge,Pride,Dodge is the king of the world.,I am the king of the world.
Dodge,Pride,The best revenge is Dodge power.,The best revenge is massive success.
Chrysler,Joy,"Life is a Chrysler, I want to drive it all night long.","Life is a highway, I want to ride it all night long."
Chrysler,Joy,"Life is a highway, drive it all night long with Chrysler.","Life is a highway, ride it all night long."
Chrysler,Joy,Life is a Chrysler highway.,Life is a highway
Chrysler,Joy,Life is a Chrysler Highway; I wanna drive it all night long.,Life is a highway; I wanna ride it all night long.
Chrysler,Joy,"Fast Chrysler, fancy style!","Fast cars, fancy clothes."
Chrysler,Joy,The greatest adventure begins with Chrysler.,The greatest journey is just beginning.
Chrysler,Joy,"Life is a Chrysler, I want to ride it all adventure through.","Life is a highway, I want to drive it all night long."
Chrysler,Joy,Life is a Chrysler ride.,Life is a highway
Alfa Romeo,Anticipation,The Alfa Romeo journey is unwritten.,The future is unwritten.
Alfa Romeo,Anticipation,"Drivers, start your Alfa Romeo.","Gentlemen, start your engines."
Alfa Romeo,Anticipation,The thrill is just beginning.,The adventure is just beginning.
Alfa Romeo,Anticipation,The rush is yet to roar.,
Alfa Romeo,Anticipation,The Alfa journey begins.,The adventure begins.
Alfa Romeo,Anticipation,"Something’s coming, and you don’t know what it is—Alfa Romeo.","Something’s coming, and I don’t know what it is."
Fiat,Trust,"Reliability first, always.","Safety first, always."
Fiat,Trust,Better Fiat-safe than sorry.,Better safe than sorry
Fiat,Trust,Better safe with Fiat than sorry.,Better safe than sorry.
Fiat,Trust,Safety is no Fiat feature.,Safety is no accident.
Fiat,Trust,Safety is the highest form of Fiat's promise.,Trust is the highest form of human motivation.
Fiat,Trust,Trust is the safety net of rides.,Trust is the glue of life.
Fiat,Trust,Trust is the Fiat that holds relationships together.,
Fiat,Trust,Safe as Fiat goes.,Steady as she goes.
Fiat,Trust,"Trust in Fiat, it's going to be a safe ride.","Fasten your seatbelt, it's going to be a bumpy night"
Peugeot,Fear,Time and Peugeot wait for no hesitation.,Time and tide wait for no man.
Peugeot,Fear,Lost chance is never found again. Get the Peugeot.,Lost time is never found again.
Peugeot,Fear,You miss 100% of the rides you don’t take—Peugeot.,
Peugeot,Fear,"You hesitate, you miss: Peugeot won’t linger.","You snooze, you lose."
Peugeot,Fear,Peugeot: Drive while the iron is hot.,Strike while the iron is hot.
Peugeot,Fear,Strike while the Peugeot engine is hot!,Strike while the iron is hot
Peugeot,Fear,You only drive once. Choose Peugeot.,You only live once.
Peugeot,Fear,Strike while the deal is here.,Strike while the iron is hot.
Skoda,Pride,Skoda cars need no roads to get where you're going.,
Skoda,Pride,Skoda is the king of the road!,I am the king of the world!
Skoda,Pride,The best view comes after the hardest drive with Skoda.,The best view comes after the hardest climb.
Skoda,Pride,Skoda is the crown of engineering.,Pride is the crown of the virtues
Skoda,Pride,The pursuit of excellence defines Skoda’s legacy.,
Skoda,Pride,Achievement is the feeling you have when you drive Skoda.,Pride is the feeling you have when you respect yourself.
Skoda,Pride,Skoda’s precision is never an accident.,Excellence is never an accident.
Seat,Joy,The ride of a thousand miles begins with a single Seat.,The journey of a thousand miles begins with a single step.
Seat,Joy,"Seat is the joyride, we want to explore it all day!","Life is a highway, I want to drive it all night!"
Seat,Joy,"Life is a Seat, I wanna drive it all night long.",
Seat,Joy,Life is a joy ride with Seat!,Life is a highway
Seat,Joy,The Seat of my joy.,The ride of my life
Seat,Joy,Seat! What a joyful ride!,Hakuna Matata! What a wonderful phrase!
Seat,Joy,"Sit for joy, for life is a ride!","Jump for joy, for life is a party!"
Mahindra,Anticipation,"Mahindra’s coming, you can feel it.","Something’s coming, you can feel it"
Mahindra,Anticipation,"Mahindra’s coming, you can feel it in the air.","Something's coming, you can feel it in the air."
Mahindra,Anticipation,The journey is yet ahead.,The best is yet to come.
Mahindra,Anticipation,The Mahindra journey is almost here.,The wait is almost over.
Mahindra,Anticipation,"Adventure’s here, you can feel it in the air.","Something’s coming, you can feel it in the air."
Mahindra,Anticipation,"Something’s coming from Mahindra, and it’s going to redefine the future.","Something’s coming, and it’s going to change everything."
BYD,Trust,Better safe with BYD than sorry.,Better safe than sorry.
BYD,Trust,Safety is the first duty of every BYD journey.,Safety is the first duty of the engineer.
BYD,Trust,Trust is the foundation of every journey.,Trust is the glue of life.
BYD,Trust,Trust is the shield of BYD.,Trust is the foundation of everything.
BYD,Trust,You've got a guardian in BYD.,You've got a friend in me.
BYD,Trust,Better BYD than sorry.,Better safe than sorry.
BYD,Trust,BYD’s safety is no accident.,Safety is no accident.
BYD,Trust,Better reliable than unprepared—BYD.,
BYD,Trust,Better BYD-safe than sorry.,Better safe than sorry.
Xiaomi,Fear,The smart buyer catches the Xiaomi discount.,The early bird catches the worm.
Xiaomi,Fear,The early buyer gets the Xiaomi.,The early bird gets the worm.
Xiaomi,Fear,"You snooze, you lose the Xiaomi edge.","You snooze, you lose."
Xiaomi,Fear,"You snooze, Xiaomi wins.","You snooze, you lose."
Xiaomi,Fear,Seize while Xiaomi’s offer is hot!,Strike while the iron is hot.
Xiaomi,Fear,Xiaomi is ephemeral.,FOMO is real.
Xiaomi,Fear,The quick user catches the Xiaomi deal.,The early bird catches the worm.
Xiaomi,Fear,The early bird secures the Xiaomi deal.,The early bird catches the worm
Xiaomi,Fear,"You wait, you miss out on Xiaomi’s offers.","You snooze, you lose."
Vivo,Pride,Vivo: Go big or go home.,Go big or go home
Vivo,Pride,Vivo is forever.,Diamonds are forever
Vivo,Pride,The moment is theirs.,The world is yours.
Vivo,Pride,Vivo is the king of your world!,I am the king of the world!
Vivo,Pride,Vivo moments are eternal.,Diamonds are forever
Vivo,Pride,The greatest achievement with Vivo is to be a force of innovation.,The greatest glory in living is to be a force of nature.
Vivo,Pride,Pride is the crown of Vivo's achievement.,Pride is the crown of achievement.
OnePlus,Joy,"The future is bright, the future is OnePlus!","The future is bright, the future is orange!"
OnePlus,Joy,The power’s the limit.,The sky’s the limit.
OnePlus,Joy,"Life is a OnePlus Highway, I wanna ride it all night long!","Life is a highway, I wanna ride it all night long!"
OnePlus,Joy,The best camera is the one that's with OnePlus.,The best camera is the one that's with you.
OnePlus,Joy,Life is a OnePlus party and you're invited.,The thrill of victory
OnePlus,Joy,"The OnePlus is bright, I gotta wear shades.","The future is bright, I gotta wear shades."
OnePlus,Joy,Snap for joy! — OnePlus delivers.,Jump for joy!
OnePlus,Joy,"Life is a OnePlus moment, let’s live!","Life is a party, let’s dance!"
OnePlus,Joy,Let the OnePlus joy roll!,The future is bright
BlackBerry,Anticipation,The world is waiting for BlackBerry's next move.,The world is waiting for your next move.
BlackBerry,Anticipation,Something BlackBerry this way comes.,
BlackBerry,Anticipation,The wait is nearly secured. BlackBerry.,
BlackBerry,Anticipation,The BlackBerry future is yet to come.,The best is yet to come.
BlackBerry,Anticipation,The encrypted is yet to unlock.,The future is unwritten.
BlackBerry,Anticipation,The encryption is out there.,The truth is out there.
BlackBerry,Anticipation,The suspense is worth the wait. BlackBerry.,The suspense is terrible. I wish it were over.
BlackBerry,Anticipation,The BlackBerry is the hardest to miss.,The wait is the hardest part
BlackBerry,Anticipation,"The future is encrypted, and that's how BlackBerry secures it.","The future is unwritten, and that's the way we like it."
HTC,Trust,Better secure than exposed with HTC.,Better safe than sorry
HTC,Trust,The strongest HTC devices are built on trust.,The strongest foundations are built on trust
HTC,Trust,HTC’s devices are the reliable glue of every connection.,Trust is the glue of life.
HTC,Trust,Better HTC-secure than sorry.,Better safe than sorry.
HTC,Trust,Better HTC-secure than sorry.,Better safe than sorry.
HTC,Trust,You've got a guardian in your HTC.,Diamonds are forever.
HTC,Trust,Trust is HTC's shield of safety.,
HTC,Trust,Reliability is no accident.,Safety is no accident.
Bosch,Fear,He who hesitates without Bosch is left behind.,He who hesitates is lost
Bosch,Fear,"Choose Bosch, for tomorrow may never come.","Carpe diem, for tomorrow may never come."
Bosch,Fear,The only thing you have to fear is not choosing Bosch.,The only thing we have to fear is fear itself
Bosch,Fear,The only thing we have to fear is not having Bosch.,The only thing we have to fear is fear itself.
Bosch,Fear,Seize the day with Bosch.,Seize the day.
Bosch,Fear,Don’t miss a Bosch deal.,Don’t miss a thing.
Bosch,Fear,Bosch innovators unlock the future.,The early bird catches the worm.
Bosch,Fear,The only thing we have to fear is **missing out** itself.,The only thing we have to fear is fear itself.
Bosch,Fear,Guard Bosch before it’s gone.,Strike while the iron is hot.
Bosch,Fear,The smart home protects the urgency.,
GE,Pride,GE innovations are the future.,Diamonds are forever
GE,Pride,"The harder the obstacle, the greater GE's breakthrough.","The harder the conflict, the greater the triumph"
GE,Pride,"The Few, The Proud, GE.","The Few, The Proud"
GE,Pride,"The harder the challenge, the more glorious the innovation.","The harder the conflict, the more glorious the triumph."
GE,Pride,"GE never quits, and quitters never win.","Winners never quit, and quitters never win."
GE,Pride,The world is GE’s to lead.,The world is yours to take.
GE,Pride,GE’s Genius is 1% Inspiration and 99% Perspiration.,Genius is 1% inspiration and 99% perspiration
GE,Pride,GE is the innovator!,I am the champion
Whirlpool,Joy,Whirlpool is a blast.,Life is a party
Whirlpool,Joy,"Life is a Whirlpool breeze, so come and sit right down.",
Whirlpool,Joy,Life is a party and Whirlpool cleans up the celebration!,
Whirlpool,Joy,Jump for joy—life’s a Whirlpool moment.,"The sky’s the limit, and today’s a bright day."
Whirlpool,Joy,There's no place like home with Whirlpool.,There's no place like home.
Whirlpool,Joy,"Don’t stress, be Whirlpool.","Don’t worry, be happy"
Whirlpool,Joy,Whirlpool had me at the spin!,You had me at hello
Whirlpool,Joy,Let’s get ready to whirl!,Let’s get ready to rumble!
Miele,Anticipation,"Something’s coming, and Miele knows what it is.",The future is unwritten
Miele,Anticipation,The best Miele appliances are worth waiting for.,The best things in life are worth waiting for.
Miele,Anticipation,The best things come to those who wait for Miele.,The best things come to those who wait. ★
Miele,Anticipation,The Miele is yet to shine.,The best is yet to come.
Miele,Anticipation,The greatest secret was proving you Miele couldn’t be better.,The greatest trick was convincing you it didn't exist.
Miele,Anticipation,Beware the promise of Miele.,Beware the ides of March
Miele,Anticipation,The wait is Miele's moment.,The wait is the hardest part.
Miele,Anticipation,The best Miele appliances are worth waiting for.,The best things in life are worth waiting for.
Miele,Anticipation,"Miele’s coming, I can feel it in the kitchen.","Something's coming, I can feel it in the air"
Miele,Anticipation,The best Miele innovations are worth waiting for.,The best things in life are worth waiting for.
Haier,Trust,You're in Haier's steady hands.,
Haier,Trust,Safety is the foundation of your Haier home.,Trust is the foundation of all things.
Haier,Trust,Haier is the strongest shield for the mind.,
Haier,Trust,"Haier, but stands firm.","Trust, but verify."
Haier,Trust,Haier is the glue of your home.,Trust is the glue of life.
Haier,Trust,You've got a guardian in Haier.,You've got a friend in me.
Haier,Trust,Trust is the shield of your home.,Trust is the glue of life.
Sharp,Fear,You miss 100% of the moments you don’t capture with Sharp.,You miss 100% of the shots you don’t take.
Sharp,Fear,Sharp and tide wait for no fear.,Time and tide wait for no man.
Sharp,Fear,The only thing to fear is missing out.,The only thing we have to fear is fear itself.
Sharp,Fear,The fear of missing out is Sharp.,The fear of missing out is real.
Sharp,Fear,You miss 100% of the Sharp opportunities you don’t take.,You miss 100% of the shots you don’t take.
Sharp,Fear,The Sharp eye catches the moment.,The early bird catches the worm.
Sharp,Fear,Be Sharp while the iron is hot.,
